prim2_common,prim1_common,strat_id,psu_id,ADD_HRS,AREA,AREA_X,BOAT_HRS,CATCH,CNTRBTRS,CNTY,CNTY_RES,COASTAL,FFDAYS2,FFDAYS12,FIRST,HRSF,ID_CODE,INTSITE,MODE_F,MODE_FX,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,ON_LIST,PARTY,REG_RES,ST,ST_RES,SUB_REG,TELEFON,WAVE,YEAR,ASG_CODE,month,kod,MODE_ASG,new_list,PRT_CODE,CELLTYPE,fshinsp_a,num_fish_a,fl_reg,ADD_PH,AREA_NC,COUNTY,DATE1,DIST,F_BY_P,GEAR,MODE2001,MUNI_RES,MUNI_TRP,PRIM1,PRIM2,PVT_RES,RIG,SEP_FISH,TIME,ZIP,TOURN,AGE,wp_int,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER
WINTER FLOUNDER,TAUTOG,19893498606we,11143198906031148,0,C,5,,1,1,1,31,O,5,20,,5,1114319890603022,148,6,6,2,0,0,,,,5,9,34,4,1,3,1989,1114319890603,06,we,,,1114319890603022,1,0,1,8,1,,,12JUN91:16:07,8,8,1,,,,8839010101,8857042001,1,88,8,1605,07022,8,64,75.968843001,19893498606we,,0,1114319890603022
WINTER FLOUNDER,TAUTOG,19893498606we,11143198906031148,0,C,5,,1,1,1,1,Y,0,0,,5,1114319890603017,148,6,6,3,0,0,,,,4,9,9,4,1,3,1989,1114319890603,06,we,,,1114319890603017,1,0,1,8,1,,,12JUN91:16:07,8,8,1,,,,8839010101,8857042001,1,88,8,1556,06606,8,74,50.979535937,19893498606we,,0,1114319890603017
WINTER FLOUNDER,TAUTOG,19893498606we,11143198906031148,0,C,5,,1,3,1,1,Y,0,0,,5,1114319890603004,148,6,6,3,2,0,,,,4,9,9,4,1,3,1989,1114319890603,06,we,,,1114319890603004,1,,,8,1,,,12JUN91:16:07,8,2,1,,,,8839010101,8857042001,1,88,2,1530,06608,8,30,50.979535937,19893498606we,,0,1114319890603004
WINTER FLOUNDER,TAUTOG,19893498606we,11143198906031148,0,C,5,,1,1,1,1,Y,1,25,,5,1114319890603008,148,6,6,3,0,0,,,,4,9,9,4,1,3,1989,1114319890603,06,we,,,1114319890603008,1,0,2,8,9,,,12JUN91:16:07,8,8,1,,,,8839010101,8857042001,1,88,8,1534,06611,8,49,50.979535937,19893498606we,,0,1114319890603008
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,2,1,11,11,Y,0,0,,4,1114119890604017,800,6,6,0,0,0,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604017,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,88,8,1215,06359,8,45,50.979535937,19893498606we,,0,1114119890604017
TAUTOG,WINTER FLOUNDER,19893498606we,11143198906031148,0,C,5,,1,1,1,1,Y,0,0,,5,1114319890603016,148,6,6,1,0,0,,,,4,9,9,4,1,3,1989,1114319890603,06,we,,,1114319890603016,1,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857042001,8839010101,1,88,8,1550,06810,8,20,50.979535937,19893498606we,,0,1114319890603016
,BLUEFISH,19893498606we,111411989061811663,0,C,5,,3,0,11,11,Y,0,0,,6,1114119890618017,663,6,6,0,0,1,,,,4,9,9,4,8,3,1989,1114119890618,06,we,,,1114119890618017,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8835250101,,2,88,8,1555,06340,8,27,53.12982088,19893498606we,,0,1114119890618014
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,2,1,11,1,Y,0,0,,4,1114119890604019,800,6,6,0,0,0,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604019,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,88,8,1220,06803,8,19,50.979535937,19893498606we,,0,1114119890604019
TAUTOG,WINTER FLOUNDER,19893498606we,11143198906031148,0,C,5,,1,1,1,9,Y,0,0,,5,1114319890603009,148,6,6,4,0,0,,,,4,9,9,4,1,3,1989,1114319890603,06,we,,,1114319890603009,1,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857042001,8839010101,1,88,8,1540,06705,8,44,50.979535937,19893498606we,,0,1114319890603009
,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,3,0,11,37,O,0,0,,3.5,1114319890623017,800,6,6,0,0,1,,,,,9,47,4,1,3,1989,1114319890623,06,wd,,,1114319890623017,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8835250101,,1,88,8,1820,07211,8,55,195.70199499,19893498606wd,,0,1114319890623013
WINTER FLOUNDER,TAUTOG,19893498606we,11143198906031148,0,C,5,,1,1,1,9,Y,0,0,,5,1114319890603023,148,6,6,4,0,0,,,,4,9,9,4,1,3,1989,1114319890603,06,we,,,1114319890603023,1,0,3,8,1,,,12JUN91:16:07,8,8,1,,,,8839010101,8857042001,1,88,8,1610,06511,8,42,50.979535937,19893498606we,,0,1114319890603023
STRIPED BASS,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,1,1,11,7,Y,25,45,,3.5,1114319890623018,800,6,6,0,5,0,,,,4,9,9,4,1,3,1989,1114319890623,06,wd,,,1114319890623018,1,5,0,8,1,,,12JUN91:16:07,8,1,1,,,,8835250101,8835020102,1,88,8,1828,06475,8,46,130.05083355,19893498606wd,,0,1114319890623018
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,3,0,11,3,Y,0,0,,4,1114119890604014,800,6,6,0,0,1,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604014,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,88,8,1210,06106,8,7,50.979535937,19893498606we,,0,1114119890604013
,BLUEFISH,19893498606we,111411989061811663,0,C,5,,2,1,11,11,Y,0,0,,6,1114119890618019,663,6,6,0,0,0,,,,4,9,9,4,8,3,1989,1114119890618,06,we,,,1114119890618019,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8835250101,,2,88,8,1610,06340,8,25,53.12982088,19893498606we,,0,1114119890618019
,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,1,2,11,15,Y,6,12,,3.5,1114319890623005,800,6,6,1,1,0,,,,4,9,9,4,1,3,1989,1114319890623,06,wd,,,1114319890623005,1,,,8,1,,,12JUN91:16:07,8,2,1,,,,8835250101,,1,88,2,1810,06374,8,30,130.05083355,19893498606wd,,0,1114319890623005
,BLUEFISH,19893498606we,111411989061811663,0,C,5,,2,1,11,13,O,0,1,,6,1114119890618008,663,6,6,0,0,0,,,,4,9,25,4,1,3,1989,1114119890618,06,we,,,1114119890618008,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8835250101,,1,88,8,1515,01085,8,14,79.224896735,19893498606we,,0,1114119890618008
,BLUEFISH,19893498606we,111411989061811663,0,C,5,,1,2,11,3,Y,0,0,,6,1114119890618003,663,6,6,0,3,0,,,,4,9,9,4,1,3,1989,1114119890618,06,we,,,1114119890618003,1,3,0,8,9,,,12JUN91:16:07,8,2,1,,,,8835250101,,1,88,2,1435,06106,8,30,53.12982088,19893498606we,,0,1114119890618003
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,1,2,11,3,Y,0,15,,4,1114119890604013,800,6,6,0,1,0,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604013,1,2,0,8,1,,,12JUN91:16:07,8,2,1,,,,8857042001,,1,88,2,1210,06106,8,29,50.979535937,19893498606we,,0,1114119890604013
STRIPED BASS,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,1,1,11,3,Y,4,30,,3.5,1114319890623011,800,6,6,0,10,0,,,,4,9,9,4,1,3,1989,1114319890623,06,wd,,,1114319890623011,1,13,0,8,1,,,12JUN91:16:07,8,1,1,,,,8835250101,8835020102,1,88,8,1812,06114,8,32,130.05083355,19893498606wd,,0,1114319890623011
TAUTOG,WINTER FLOUNDER,19893498606we,11143198906031148,0,C,5,,1,1,1,9,Y,0,0,,5,1114319890603010,148,6,6,4,0,0,,,,4,9,9,4,1,3,1989,1114319890603,06,we,,,1114319890603010,1,0,2,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,8839010101,1,88,8,1540,06762,8,33,50.979535937,19893498606we,,0,1114319890603010
WINTER FLOUNDER,TAUTOG,19893498606we,11143198906031148,0,C,5,,1,1,1,31,O,0,0,,5,1114319890603021,148,6,6,3,0,0,,,,5,9,34,4,1,3,1989,1114319890603,06,we,,,1114319890603021,1,0,4,8,9,,,12JUN91:16:07,8,8,1,,,,8839010101,8857042001,1,88,8,1605,07022,8,66,75.968843001,19893498606we,,0,1114319890603021
TAUTOG,WINTER FLOUNDER,19893498606we,11143198906031148,0,C,5,,1,1,1,119,O,7,9,,4,1114319890603024,148,6,6,4,0,0,,,,5,9,36,4,1,3,1989,1114319890603,06,we,,,1114319890603024,1,0,2,8,1,,,12JUN91:16:07,8,8,1,,,,8857042001,8839010101,1,88,8,1615,00606,8,60,75.968843001,19893498606we,,0,1114319890603024
STRIPED BASS,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,3,0,11,3,Y,1,2,,3.5,1114319890623021,800,6,6,0,0,1,,,,4,9,9,4,1,3,1989,1114319890623,06,wd,,,1114319890623021,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8835250101,8835020102,1,88,8,1840,06032,8,33,130.05083355,19893498606wd,,0,1114319890623020
,BLUEFISH,19893498606we,111411989061811663,0,C,5,,1,4,11,11,Y,0,3,,6,1114119890618014,663,6,6,0,1,0,,,,4,9,9,4,8,3,1989,1114119890618,06,we,,,1114119890618014,1,4,0,8,9,,,12JUN91:16:07,8,2,1,,,,8835250101,,2,88,2,1550,06340,8,27,53.12982088,19893498606we,,0,1114119890618014
WINTER FLOUNDER,TAUTOG,19893498606we,11143198906031148,0,C,5,,1,1,1,9,Y,2,10,,5,1114319890603014,148,6,6,4,0,0,,,,4,9,9,4,1,3,1989,1114319890603,06,we,,,1114319890603014,1,0,1,8,1,,,12JUN91:16:07,8,8,1,,,,8839010101,8857042001,1,88,8,1546,06708,8,65,50.979535937,19893498606we,,0,1114319890603014
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,2,1,11,11,Y,1,10,,4,1114119890604003,800,6,6,0,0,0,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604003,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,88,8,1135,06084,8,66,50.979535937,19893498606we,,0,1114119890604003
WINTER FLOUNDER,TAUTOG,19893498606we,11143198906031148,0,C,5,,1,1,1,1,Y,4,12,,5,1114319890603007,148,6,6,4,0,0,,,,4,9,9,4,1,3,1989,1114319890603,06,we,,,1114319890603007,1,0,4,8,1,,,12JUN91:16:07,8,8,1,,,,8839010101,8857042001,1,88,8,1531,06601,8,77,50.979535937,19893498606we,,0,1114319890603007
,BLUEFISH,19893498606we,111411989061811663,0,C,5,,1,1,11,9,Y,2,2,,6,1114119890618006,663,6,6,0,1,0,,,,4,9,9,4,1,3,1989,1114119890618,06,we,,,1114119890618006,1,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,8835250101,,1,88,8,1455,06105,8,24,53.12982088,19893498606we,,0,1114119890618006
,BLUEFISH,19893498606we,111411989061811663,0,C,5,,3,0,11,3,Y,2,25,,6,1114119890618013,663,6,6,0,0,1,,,,4,9,9,4,1,3,1989,1114119890618,06,we,,,1114119890618013,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8835250101,,1,88,8,1545,06111,8,11,53.12982088,19893498606we,,0,1114119890618012
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,2,1,11,3,Y,0,4,,4,1114119890604016,800,6,6,0,0,0,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604016,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,88,8,1215,06040,8,57,50.979535937,19893498606we,,0,1114119890604016
,SNOOK GENUS,19893498606we,111411989061811663,0,C,5,,2,1,11,11,Y,0,0,,6,1114119890618018,663,6,6,0,0,0,,,,4,9,9,4,8,3,1989,1114119890618,06,we,,,1114119890618018,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8835010100,,2,88,8,1600,06340,8,31,53.12982088,19893498606we,,0,1114119890618018
STRIPED BASS,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,1,1,11,11,Y,8,10,,3.5,1114319890623012,800,6,6,0,1,0,,,,4,9,9,4,1,3,1989,1114319890623,06,wd,,,1114319890623012,1,6,0,8,1,,,12JUN91:16:07,8,1,1,,,,8835250101,8835020102,1,88,8,1815,06357,8,16,130.05083355,19893498606wd,,0,1114319890623012
,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,1,2,11,15,Y,0,0,,3.5,1114319890623009,800,6,6,0,1,0,,,,4,9,9,4,1,3,1989,1114319890623,06,wd,,,1114319890623009,1,6,0,8,1,,,12JUN91:16:07,8,2,1,,,,8835250101,,1,88,2,1810,06374,8,41,130.05083355,19893498606wd,,0,1114319890623009
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,1,3,11,3,Y,0,0,,4,1114119890604004,800,6,6,0,1,0,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604004,1,4,0,8,9,,,12JUN91:16:07,8,2,1,,,,8857042001,,1,88,2,1140,06109,8,23,50.979535937,19893498606we,,0,1114119890604004
,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,3,0,11,3,Y,1,4,,3.5,1114319890623004,800,6,6,0,0,1,,,,4,9,9,4,1,3,1989,1114319890623,06,wd,,,1114319890623004,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8835250101,,1,88,8,1800,06105,8,26,130.05083355,19893498606wd,,0,1114319890623003
,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,1,1,11,3,Y,2,9,,3.5,1114319890623002,800,6,6,0,1,0,,,,4,9,9,4,1,3,1989,1114319890623,06,wd,,,1114319890623002,1,2,0,8,1,,,12JUN91:16:07,8,1,1,,,,8835250101,,1,88,8,1746,06002,8,12,130.05083355,19893498606wd,,0,1114319890623002
WINTER FLOUNDER,TAUTOG,19893498606we,11143198906031148,0,C,5,,1,1,1,1,Y,2,5,,5,1114319890603020,148,6,6,2,0,0,,,,4,9,9,4,1,3,1989,1114319890603,06,we,,,1114319890603020,1,,,8,1,,,12JUN91:16:07,8,8,1,,,,8839010101,8857042001,1,88,8,1601,06608,8,68,50.979535937,19893498606we,,0,1114319890603020
,TAUTOG,19893498606we,11143198906031148,0,C,5,,3,0,1,1,Y,0,0,,5,1114319890603002,148,6,6,2,0,1,,,,4,9,9,4,1,3,1989,1114319890603,06,we,,,1114319890603002,1,,,8,1,,,12JUN91:16:07,8,8,1,,,,8839010101,,1,88,8,1520,06605,8,57,50.979535937,19893498606we,,0,1114319890603001
WINTER FLOUNDER,TAUTOG,19893498606we,11143198906031148,0,C,5,,1,1,1,1,Y,3,4,,5,1114319890603013,148,6,6,4,0,0,,,,4,9,9,4,1,3,1989,1114319890603,06,we,,,1114319890603013,1,0,2,8,1,,,12JUN91:16:07,8,8,1,,,,8839010101,8857042001,1,88,8,1543,06606,8,56,50.979535937,19893498606we,,0,1114319890603013
,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,3,0,11,15,Y,0,0,,3.5,1114319890623008,800,6,6,0,0,1,,,,4,9,9,4,1,3,1989,1114319890623,06,wd,,,1114319890623008,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8835250101,,1,88,8,1810,06374,8,13,130.05083355,19893498606wd,,0,1114319890623007
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,2,1,11,3,Y,0,0,,4,1114119890604007,800,6,6,0,0,0,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604007,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,88,8,1145,06106,8,71,50.979535937,19893498606we,,0,1114119890604007
,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,1,5,11,55,O,0,0,,3.5,1114319890623013,800,6,6,0,10,0,,,,,9,31,4,1,3,1989,1114319890623,06,wd,,,1114319890623013,1,25,0,8,1,,,12JUN91:16:07,8,2,1,,,,8835250101,,1,88,2,1820,99998,8,49,195.70199499,19893498606wd,,0,1114319890623013
STRIPED BASS,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,1,1,11,13,O,8,15,,3.5,1114319890623019,800,6,6,0,6,0,,,,4,9,25,4,1,3,1989,1114319890623,06,wd,,,1114319890623019,1,6,0,8,1,,,12JUN91:16:07,8,1,1,,,,8835250101,8835020102,1,88,8,1833,01108,8,27,195.70199499,19893498606wd,,0,1114319890623019
,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,3,0,11,11,Y,1,12,,3.5,1114319890623015,800,6,6,0,0,1,,,,4,9,9,4,1,3,1989,1114319890623,06,wd,,,1114319890623015,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8835250101,,1,88,8,1820,06385,8,31,130.05083355,19893498606wd,,0,1114319890623013
,WINTER FLOUNDER,19893498606we,111411989060411800,0,5,5,,2,1,11,3,Y,0,0,,4,1114119890604002,800,6,6,0,0,0,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604002,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,88,8,1130,06106,8,22,50.979535937,19893498606we,,0,1114119890604002
,BLUEFISH,19893498606we,111411989061811663,0,C,5,,2,1,11,11,Y,0,0,,6,1114119890618020,663,6,6,0,0,0,,,,4,9,9,4,8,3,1989,1114119890618,06,we,,,1114119890618020,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8835250101,,2,88,8,1615,06340,8,26,53.12982088,19893498606we,,0,1114119890618020
,BLUEFISH,19893498606we,111411989061811663,0,C,5,,3,0,11,11,Y,0,3,,6,1114119890618015,663,6,6,0,0,1,,,,4,9,9,4,8,3,1989,1114119890618,06,we,,,1114119890618015,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8835250101,,2,88,8,1550,06340,8,26,53.12982088,19893498606we,,0,1114119890618014
,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,1,2,11,3,Y,1,3,,3.5,1114319890623003,800,6,6,0,1,0,,,,4,9,9,4,1,3,1989,1114319890623,06,wd,,,1114319890623003,1,12,0,8,1,,,12JUN91:16:07,8,2,1,,,,8835250101,,1,88,2,1800,06111,8,28,130.05083355,19893498606wd,,0,1114319890623003
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,2,1,11,7,Y,0,0,,4,1114119890604010,800,6,6,0,0,0,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604010,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,88,8,1150,06480,8,21,50.979535937,19893498606we,,0,1114119890604010
,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,3,0,11,15,Y,8,24,,3.5,1114319890623006,800,6,6,0,0,1,,,,4,9,9,4,1,3,1989,1114319890623,06,wd,,,1114319890623006,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8835250101,,1,88,8,1810,06354,8,32,130.05083355,19893498606wd,,0,1114319890623005
,BLUEFISH,19893498606we,111411989061811663,0,C,5,,1,2,11,3,Y,2,25,,6,1114119890618012,663,6,6,0,1,0,,,,4,9,9,4,1,3,1989,1114119890618,06,we,,,1114119890618012,1,3,0,8,1,,,12JUN91:16:07,8,2,1,,,,8835250101,,1,88,2,1545,06111,8,45,53.12982088,19893498606we,,0,1114119890618012
,BLUEFISH,19893498606we,111411989061811663,0,C,5,,3,0,11,13,O,0,0,,6,1114119890618011,663,6,6,0,0,1,,,,,9,20,4,1,3,1989,1114119890618,06,we,,,1114119890618011,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8835250101,,1,88,8,1535,99998,8,12,79.224896735,19893498606we,,0,1114119890618010
,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,3,0,11,15,Y,0,0,,3.5,1114319890623010,800,6,6,0,0,1,,,,4,9,9,4,1,3,1989,1114319890623,06,wd,,,1114319890623010,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8835250101,,1,88,8,1810,06374,8,14,130.05083355,19893498606wd,,0,1114319890623009
,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,3,0,11,55,O,0,0,,3.5,1114319890623014,800,6,6,0,0,1,,,,,9,31,4,1,3,1989,1114319890623,06,wd,,,1114319890623014,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8835250101,,1,88,8,1820,99998,8,45,195.70199499,19893498606wd,,0,1114319890623013
,TAUTOG,19893498606we,11143198906031148,0,C,5,,3,0,1,1,Y,1,4,,5,1114319890603003,148,6,6,2,0,1,,,,4,9,9,4,1,3,1989,1114319890603,06,we,,,1114319890603003,1,,,8,1,,,12JUN91:16:07,8,8,1,,,,8839010101,,1,88,8,1520,99998,8,16,50.979535937,19893498606we,,0,1114319890603001
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,2,1,11,3,Y,0,2,,4,1114119890604001,800,6,6,0,0,0,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604001,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,88,8,1130,06106,8,32,50.979535937,19893498606we,,0,1114119890604001
,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,1,1,11,3,Y,7,20,,3.5,1114319890623001,800,6,6,0,1,0,,,,4,9,9,4,1,3,1989,1114319890623,06,wd,,,1114319890623001,1,8,0,8,1,,,12JUN91:16:07,8,1,1,,,,8835250101,,1,88,8,1746,06002,8,69,130.05083355,19893498606wd,,0,1114319890623001
,BLUEFISH,19893498606we,111411989061811663,0,C,5,,3,0,11,11,Y,0,1,,6,1114119890618016,663,6,6,0,0,1,,,,4,9,9,4,8,3,1989,1114119890618,06,we,,,1114119890618016,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8835250101,,2,88,8,1555,06340,8,26,53.12982088,19893498606we,,0,1114119890618014
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,1,2,11,7,Y,0,1,,4,1114119890604011,800,6,6,1,1,0,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604011,1,,,8,9,,,12JUN91:16:07,8,2,1,,,,8857042001,,1,88,2,1200,06416,8,25,50.979535937,19893498606we,,0,1114119890604011
WINTER FLOUNDER,TAUTOG,19893498606we,11143198906031148,0,C,5,,3,0,1,1,Y,0,0,,5,1114319890603005,148,6,6,2,0,1,,,,4,9,9,4,1,3,1989,1114319890603,06,we,,,1114319890603005,1,,,8,1,,,12JUN91:16:07,8,8,1,,,,8839010101,8857042001,1,88,8,1530,06608,8,10,50.979535937,19893498606we,,0,1114319890603004
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,3,0,11,7,Y,0,1,,4,1114119890604012,800,6,6,0,0,1,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604012,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,88,8,1200,06416,8,29,50.979535937,19893498606we,,0,1114119890604011
STRIPED BASS,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,1,1,11,3,Y,0,6,,3.5,1114319890623022,800,6,6,0,7,0,,,,4,9,9,4,1,3,1989,1114319890623,06,wd,,,1114319890623022,1,7,0,8,1,,,12JUN91:16:07,8,1,1,,,,8835250101,8835020102,1,88,8,1840,06053,8,29,130.05083355,19893498606wd,,0,1114319890623022
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,2,1,11,1,Y,0,0,,4,1114119890604018,800,6,6,0,0,0,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604018,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,88,8,1220,06803,8,20,50.979535937,19893498606we,,0,1114119890604018
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,3,0,11,3,Y,0,0,,4,1114119890604006,800,6,6,0,0,1,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604006,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,88,8,1140,06010,8,5,50.979535937,19893498606we,,0,1114119890604004
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,2,1,11,7,Y,0,0,,4,1114119890604009,800,6,6,0,0,0,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604009,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,88,8,1150,06480,8,22,50.979535937,19893498606we,,0,1114119890604009
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,3,0,11,3,Y,0,3,,4,1114119890604005,800,6,6,0,0,1,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604005,,,,8,9,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,88,8,1140,06010,8,22,50.979535937,19893498606we,,0,1114119890604004
,BLUEFISH,19893498606wd,111431989062311800,0,C,5,,1,2,11,15,Y,6,6,,3.5,1114319890623007,800,6,6,0,1,0,,,,4,9,9,4,1,3,1989,1114319890623,06,wd,,,1114319890623007,1,9,0,8,1,,,12JUN91:16:07,8,2,1,,,,8835250101,,1,88,2,1810,06374,8,38,130.05083355,19893498606wd,,0,1114319890623007
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,2,1,11,3,Y,0,0,,4,1114119890604015,800,6,6,0,0,0,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604015,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8857042001,,1,88,8,1210,06106,8,9,50.979535937,19893498606we,,0,1114119890604015
,BLUEFISH,19893498606we,111411989061811663,0,C,5,,1,1,11,101,O,0,0,,6,1114119890618001,663,6,6,0,2,0,,,,,9,39,4,1,3,1989,1114119890618,06,we,,,1114119890618001,1,2,0,8,1,,,12JUN91:16:07,8,1,1,,,,8835250101,,1,88,8,1430,99998,8,37,79.224896735,19893498606we,,0,1114119890618001
,WINTER FLOUNDER,19893498606we,111411989060411800,0,C,5,,1,2,11,3,Y,15,50,,4,1114119890604020,800,6,6,0,1,0,,,,4,9,9,4,1,3,1989,1114119890604,06,we,,,1114119890604020,1,4,0,8,1,,,12JUN91:16:07,8,2,1,,,,8857042001,,1,88,2,1230,06107,8,33,50.979535937,19893498606we,,0,1114119890604020
,BLUEFISH,19893498606we,111411989061811663,0,C,5,,1,1,11,3,Y,2,2,,6,1114119890618005,663,6,6,0,1,0,,,,4,9,9,4,1,3,1989,1114119890618,06,we,,,1114119890618005,1,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,8835250101,,1,88,8,1450,06105,8,21,53.12982088,19893498606we,,0,1114119890618005
WINTER FLOUNDER,TAUTOG,19893498606we,11143198906031148,0,C,5,,1,1,1,9,Y,2,10,,5,1114319890603015,148,6,6,4,0,0,,,,4,9,9,4,1,3,1989,1114319890603,06,we,,,1114319890603015,1,0,4,8,1,,,12JUN91:16:07,8,8,1,,,,8839010101,8857042001,1,88,8,1546,06708,8,48,50.979535937,19893498606we,,0,1114319890603015
,BLUEFISH,19893498606we,111411989061811663,0,C,5,,2,1,11,15,O,0,15,,6,1114119890618002,663,6,6,0,0,0,,,,4,9,25,4,1,3,1989,1114119890618,06,we,,,1114119890618002,,,,8,1,,,12JUN91:16:07,8,8,1,,,,8835250101,,1,88,8,1430,01085,8,30,79.224896735,19893498606we,,0,1114119890618002
WINTER FLOUNDER,TAUTOG,19893498606we,11143198906031148,0,C,5,,1,1,1,9,Y,14,30,,5,1114319890603018,148,6,6,3,1,0,,,,4,9,9,4,1,3,1989,1114319890603,06,we,,,1114319890603018,1,1,0,8,1,,,12JUN91:16:07,8,1,1,,,,8839010101,8857042001,1,88,8,1556,06513,8,29,50.979535937,19893498606we,,0,1114319890603018
