Date,Time Stamp,Month,Year,Nest #,Time Arrived,Original Time Arrived,Time Departed,Handling time (s),Event,Species,Species 2,Species lumped,Received By,Provided By,Length (bill lengths),Length (cm),Area,Observer,observations,notes,day of year,week of the year
7/3/1999,7/3/1999 12:39,Jul,1999,1,12:39,12:39,12:39,,,Hake,Hake,fish,1st chick hatched,Known Male,1.00,3.81,,DH,blind,,184,27
7/3/1999,7/3/1999 14:30,Jul,1999,1,14:30,14:30,>5 Min,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,184,27
7/3/1999,7/3/1999 15:52,Jul,1999,1,15:52,15:52,15:52,,,Hake,Hake,fish,1st chick hatched,Known Female,1.00,3.81,,DT,blind,,184,27
7/3/1999,7/3/1999 15:53,Jul,1999,1,15:53,15:53,15:53,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,184,27
7/4/1999,7/4/1999 14:35,Jul,1999,1,14:35,14:35,Mate Switch,,,Hake,Hake,fish,2nd chick hatched,Known Female,1.00,3.81,,DH,blind,,185,28
7/4/1999,7/4/1999 14:59,Jul,1999,1,14:59,14:59,15:01,,,Hake,Hake,fish,Unknown chick,Known Male,1.00,3.81,,DH,blind,,185,28
7/4/1999,7/4/1999 15:41,Jul,1999,9,15:41,15:41,15:41,,,Hake,Hake,fish,Unknown chick,Known Male,1.00,3.81,,DH,blind,,185,28
7/4/1999,7/4/1999 16:10,Jul,1999,9,16:10,16:10,16:10,,,Hake,Hake,fish,Unknown chick,Known Male,1.00,3.81,,DH,blind,,185,28
7/4/1999,7/4/1999 16:21,Jul,1999,22,16:21,16:21,Mate Switch,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,185,28
7/4/1999,7/4/1999 16:33,Jul,1999,1,16:33,16:33,Mate Switch,,,Hake,Hake,fish,1st chick hatched,Known Female,1.00,3.81,,DH,blind,,185,28
7/4/1999,7/4/1999 17:42,Jul,1999,1,17:42,17:42,17:42,,,Hake,Hake,fish,1st chick hatched,Known Male,1.00,3.81,,DH,blind,,185,28
7/5/1999,7/5/1999 11:41,Jul,1999,9,11:41,11:41,11:43,,,Hake,Hake,fish,Unknown chick,Known Male,1.00,3.81,,DH,blind,,186,28
7/14/1999,7/14/1999 13:17,Jul,1999,1,13:17,13:17,13:17,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,195,29
7/14/1999,7/14/1999 13:45,Jul,1999,1,13:45,13:45,13:45,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,195,29
7/14/1999,7/14/1999 14:16,Jul,1999,1,14:16,14:16,14:16,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,195,29
7/14/1999,7/14/1999 16:02,Jul,1999,2,16:02,16:02,16:03,,,Hake,Hake,fish,1st chick hatched,Known Female,1.00,3.81,,DT,blind,,195,29
7/17/1999,7/17/1999 9:15,Jul,1999,1,9:15,9:15,>5 Min,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,198,29
7/17/1999,7/17/1999 9:25,Jul,1999,9,9:25,9:25,9:25,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,198,29
7/17/1999,7/17/1999 9:28,Jul,1999,1,9:28,9:28,9:28,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,198,29
7/17/1999,7/17/1999 9:32,Jul,1999,1,9:32,9:32,9:32,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,198,29
7/17/1999,7/17/1999 9:50,Jul,1999,9,9:50,9:50,9:50,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,198,29
7/17/1999,7/17/1999 10:11,Jul,1999,9,10:11,10:11,10:11,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,198,29
7/17/1999,7/17/1999 10:40,Jul,1999,9,10:40,10:40,10:40,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,198,29
7/17/1999,7/17/1999 10:51,Jul,1999,1,10:51,10:51,10:51,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,198,29
7/17/1999,7/17/1999 11:00,Jul,1999,9,11:00,11:00,11:00,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,198,29
7/17/1999,7/17/1999 18:45,Jul,1999,9,18:45,18:45,18:45,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,198,29
7/17/1999,7/17/1999 18:56,Jul,1999,10,18:56,18:56,18:56,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,198,29
7/18/1999,7/18/1999 6:34,Jul,1999,10,6:34,6:34,6:34,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,199,30
7/18/1999,7/18/1999 9:27,Jul,1999,62,9:27,9:27,9:27,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,199,30
7/18/1999,7/18/1999 9:42,Jul,1999,64,9:42,9:42,>5 Min,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,199,30
7/18/1999,7/18/1999 9:48,Jul,1999,63,9:48,9:48,Mate Switch,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,199,30
7/18/1999,7/18/1999 10:00,Jul,1999,64,10:00,10:00,10:00,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,199,30
7/18/1999,7/18/1999 10:29,Jul,1999,64,10:29,10:29,10:30,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,199,30
7/18/1999,7/18/1999 10:38,Jul,1999,64,10:38,10:38,10:38,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,199,30
7/18/1999,7/18/1999 10:49,Jul,1999,63,10:49,10:49,10:49,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,199,30
7/18/1999,7/18/1999 11:46,Jul,1999,63,11:46,11:46,11:46,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,199,30
7/20/1999,7/20/1999 10:50,Jul,1999,63,10:50,10:50,>5 Min,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,201,30
7/20/1999,7/20/1999 11:43,Jul,1999,64,11:43,11:43,11:43,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,201,30
7/20/1999,7/20/1999 11:50,Jul,1999,63,11:50,11:50,11:50,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,201,30
7/20/1999,7/20/1999 11:53,Jul,1999,64,11:53,11:53,11:53,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,201,30
7/20/1999,7/20/1999 12:34,Jul,1999,64,12:34,12:34,12:34,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,201,30
7/20/1999,7/20/1999 12:35,Jul,1999,64,12:35,12:35,12:35,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,201,30
7/20/1999,7/20/1999 12:44,Jul,1999,79,12:44,12:44,12:44,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,201,30
7/20/1999,7/20/1999 12:48,Jul,1999,63,12:48,12:48,12:48,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,201,30
7/20/1999,7/20/1999 12:51,Jul,1999,64,12:51,12:51,12:51,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,201,30
7/20/1999,7/20/1999 13:11,Jul,1999,79,13:11,13:11,13:11,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,201,30
7/20/1999,7/20/1999 13:21,Jul,1999,79,13:21,13:21,13:21,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,201,30
7/20/1999,7/20/1999 13:23,Jul,1999,79,13:23,13:23,13:23,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,201,30
7/20/1999,7/20/1999 13:28,Jul,1999,79,13:28,13:28,13:28,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,201,30
7/20/1999,7/20/1999 13:32,Jul,1999,79,13:32,13:32,13:32,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,201,30
7/21/1999,7/21/1999 14:35,Jul,1999,29,14:35,14:35,14:35,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,202,30
7/21/1999,7/21/1999 14:37,Jul,1999,29,14:37,14:37,14:37,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,202,30
7/21/1999,7/21/1999 14:42,Jul,1999,29,14:42,14:42,14:42,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,202,30
7/21/1999,7/21/1999 15:03,Jul,1999,29,15:03,15:03,15:03,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,202,30
7/21/1999,7/21/1999 15:19,Jul,1999,79,15:19,15:19,15:19,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/21/1999,7/21/1999 15:20,Jul,1999,9,15:20,15:20,15:20,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/21/1999,7/21/1999 15:24,Jul,1999,9,15:24,15:24,15:24,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/21/1999,7/21/1999 15:26,Jul,1999,10,15:26,15:26,15:26,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/21/1999,7/21/1999 15:27,Jul,1999,1,15:27,15:27,15:27,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/21/1999,7/21/1999 15:27,Jul,1999,9,15:27,15:27,15:27,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/21/1999,7/21/1999 15:29,Jul,1999,9,15:29,15:29,15:29,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/21/1999,7/21/1999 15:30,Jul,1999,1,15:30,15:30,15:30,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/21/1999,7/21/1999 15:39,Jul,1999,10,15:39,15:39,15:39,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/21/1999,7/21/1999 15:40,Jul,1999,79,15:40,15:40,15:40,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,202,30
7/21/1999,7/21/1999 16:03,Jul,1999,28,16:03,16:03,16:03,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,202,30
7/22/1999,7/22/1999 10:59,Jul,1999,79,10:59,10:59,>5 Min,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,203,30
7/22/1999,7/22/1999 11:36,Jul,1999,64,11:36,11:36,11:36,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,203,30
7/22/1999,7/22/1999 11:37,Jul,1999,64,11:37,11:37,11:37,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,203,30
7/22/1999,7/22/1999 11:39,Jul,1999,64,11:39,11:39,11:39,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,203,30
7/22/1999,7/22/1999 11:58,Jul,1999,29,11:58,11:58,11:59,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,203,30
7/22/1999,7/22/1999 12:02,Jul,1999,63,12:02,12:02,12:02,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,203,30
7/22/1999,7/22/1999 12:13,Jul,1999,1,12:13,12:13,12:13,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,203,30
7/22/1999,7/22/1999 12:16,Jul,1999,63,12:16,12:16,12:16,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,203,30
7/22/1999,7/22/1999 12:20,Jul,1999,1,12:20,12:20,12:20,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,203,30
7/22/1999,7/22/1999 12:23,Jul,1999,63,12:23,12:23,12:23,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,203,30
7/22/1999,7/22/1999 12:33,Jul,1999,29,12:33,12:33,12:35,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,203,30
7/22/1999,7/22/1999 15:48,Jul,1999,9,15:48,15:48,15:48,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,203,30
7/22/1999,7/22/1999 16:00,Jul,1999,9,16:00,16:00,16:00,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,203,30
7/22/1999,7/22/1999 16:02,Jul,1999,9,16:02,16:02,16:02,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,203,30
7/22/1999,7/22/1999 16:05,Jul,1999,64,16:05,16:05,16:05,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,203,30
7/22/1999,7/22/1999 16:59,Jul,1999,29,16:59,16:59,16:59,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,203,30
7/23/1999,7/23/1999 15:56,Jul,1999,64,15:56,15:56,15:56,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,204,30
7/23/1999,7/23/1999 16:16,Jul,1999,64,16:16,16:16,16:16,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,204,30
7/23/1999,7/23/1999 16:17,Jul,1999,10,16:17,16:17,>5 Min,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,204,30
7/23/1999,7/23/1999 16:19,Jul,1999,9,16:19,16:19,16:19,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,204,30
7/23/1999,7/23/1999 16:21,Jul,1999,29,16:21,16:21,16:21,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,204,30
7/23/1999,7/23/1999 16:25,Jul,1999,9,16:25,16:25,16:25,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,204,30
7/23/1999,7/23/1999 16:26,Jul,1999,11,16:26,16:26,16:26,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,204,30
7/23/1999,7/23/1999 16:27,Jul,1999,64,16:27,16:27,16:27,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,204,30
7/23/1999,7/23/1999 16:31,Jul,1999,29,16:31,16:31,16:31,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,204,30
7/23/1999,7/23/1999 16:32,Jul,1999,29,16:32,16:32,16:32,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,204,30
7/23/1999,7/23/1999 16:37,Jul,1999,29,16:37,16:37,16:37,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,204,30
7/23/1999,7/23/1999 16:42,Jul,1999,64,16:42,16:42,16:42,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,204,30
7/23/1999,7/23/1999 16:44,Jul,1999,63,16:44,16:44,>5 Min,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,204,30
7/23/1999,7/23/1999 16:44,Jul,1999,9,16:44,16:44,16:44,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,204,30
7/23/1999,7/23/1999 16:48,Jul,1999,29,16:48,16:48,16:48,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,204,30
7/23/1999,7/23/1999 16:50,Jul,1999,11,16:50,16:50,16:50,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,204,30
7/23/1999,7/23/1999 16:51,Jul,1999,29,16:51,16:51,16:51,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,204,30
7/23/1999,7/23/1999 16:53,Jul,1999,29,16:53,16:53,16:53,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,204,30
7/23/1999,7/23/1999 16:54,Jul,1999,29,16:54,16:54,16:54,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,204,30
7/23/1999,7/23/1999 17:01,Jul,1999,9,17:01,17:01,17:01,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,204,30
7/24/1999,7/24/1999 9:43,Jul,1999,64,9:43,9:43,9:43,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,205,30
7/24/1999,7/24/1999 14:54,Jul,1999,29,14:54,14:54,14:54,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,205,30
7/25/1999,7/25/1999 13:25,Jul,1999,63,13:25,13:25,13:25,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 13:27,Jul,1999,63,13:27,13:27,13:27,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 13:28,Jul,1999,63,13:28,13:28,13:28,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 13:36,Jul,1999,8,13:36,13:36,>5 Min,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,206,31
7/25/1999,7/25/1999 13:37,Jul,1999,63,13:37,13:37,13:37,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 13:41,Jul,1999,63,13:41,13:41,13:41,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 13:42,Jul,1999,63,13:42,13:42,13:42,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 13:45,Jul,1999,63,13:45,13:45,13:45,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 13:47,Jul,1999,63,13:47,13:47,13:47,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 13:50,Jul,1999,64,13:50,13:50,13:50,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 13:53,Jul,1999,9,13:53,13:53,13:53,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,206,31
7/25/1999,7/25/1999 13:54,Jul,1999,64,13:54,13:54,13:54,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 14:14,Jul,1999,64,14:14,14:14,14:14,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 14:15,Jul,1999,11,14:15,14:15,14:15,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,206,31
7/25/1999,7/25/1999 14:15,Jul,1999,64,14:15,14:15,14:15,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 14:22,Jul,1999,64,14:22,14:22,14:22,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 14:25,Jul,1999,63,14:25,14:25,14:25,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 14:31,Jul,1999,63,14:31,14:31,14:31,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 14:33,Jul,1999,64,14:33,14:33,14:33,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 14:35,Jul,1999,8,14:35,14:35,14:35,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,206,31
7/25/1999,7/25/1999 14:49,Jul,1999,63,14:49,14:49,14:49,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 14:49,Jul,1999,64,14:49,14:49,14:49,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 14:56,Jul,1999,63,14:56,14:56,14:56,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 15:12,Jul,1999,63,15:12,15:12,15:12,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,206,31
7/25/1999,7/25/1999 19:03,Jul,1999,9,19:03,19:03,19:03,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,206,31
7/25/1999,7/25/1999 19:37,Jul,1999,9,19:37,19:37,19:37,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,206,31
7/26/1999,7/26/1999 9:04,Jul,1999,64,9:04,9:04,9:04,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 9:12,Jul,1999,64,9:12,9:12,9:12,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 9:20,Jul,1999,64,9:20,9:20,9:20,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 9:27,Jul,1999,64,9:27,9:27,9:27,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 9:35,Jul,1999,9,9:35,9:35,9:35,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,207,31
7/26/1999,7/26/1999 9:35,Jul,1999,64,9:35,9:35,9:35,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 9:37,Jul,1999,64,9:37,9:37,9:37,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 9:38,Jul,1999,9,9:38,9:38,9:38,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,207,31
7/26/1999,7/26/1999 9:45,Jul,1999,9,9:45,9:45,9:45,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,207,31
7/26/1999,7/26/1999 9:46,Jul,1999,9,9:46,9:46,9:46,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,207,31
7/26/1999,7/26/1999 9:46,Jul,1999,64,9:46,9:46,9:46,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 9:54,Jul,1999,9,9:54,9:54,9:54,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,207,31
7/26/1999,7/26/1999 11:11,Jul,1999,79,11:11,11:11,11:11,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,207,31
7/26/1999,7/26/1999 11:14,Jul,1999,79,11:14,11:14,11:14,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,207,31
7/26/1999,7/26/1999 11:20,Jul,1999,8,11:20,11:20,11:20,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DH,blind,,207,31
7/26/1999,7/26/1999 11:20,Jul,1999,63,11:20,11:20,11:20,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 11:39,Jul,1999,63,11:39,11:39,11:39,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 11:49,Jul,1999,63,11:49,11:49,11:49,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 11:50,Jul,1999,64,11:50,11:50,11:50,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 11:51,Jul,1999,62,11:51,11:51,11:51,,,Hake,Hake,fish,Unknown Adult,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 11:52,Jul,1999,64,11:52,11:52,11:52,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 11:56,Jul,1999,64,11:56,11:56,11:56,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 12:01,Jul,1999,63,12:01,12:01,12:01,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 12:11,Jul,1999,63,12:11,12:11,12:11,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 12:13,Jul,1999,9,12:13,12:13,12:13,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,207,31
7/26/1999,7/26/1999 12:28,Jul,1999,63,12:28,12:28,12:28,,,Hake,Hake,fish,2nd chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 12:32,Jul,1999,64,12:32,12:32,12:32,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 12:34,Jul,1999,64,12:34,12:34,12:34,,,Hake,Hake,fish,1st chick hatched,Unknown Adult,1.00,3.81,,DT,blind,,207,31
7/26/1999,7/26/1999 12:37,Jul,1999,9,12:37,12:37,12:37,,,Hake,Hake,fish,Unknown chick,Unknown Adult,1.00,3.81,,DH,blind,,207,31
