ObservationType,Year,Date,Month,WeekOfYear,DayOfYear,WatchID,IncludeForRegression,WatchDurationMMss,WatchDurationMM,NumberNestsObserved,EventTime,EventTimeTrans,Event,NestID,UniqueNestID,ReceivedBy,UniqueChickID,PreyItem,PreyFamily,PreySizeBillLengths,PreySizeMM,Observer,Notes,ExcludeWatchFromFeedingRateCalculation,HandlingTimeSS,TimeArrived,TimeDeparted,GPSTag,ProvidedBy,video; time stamp
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:00,11:00:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:00,11:00,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:00,11:00:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:00,11:00,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:01,11:01:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:01,11:01,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:02,11:02:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:02,11:02,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:04,11:04:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:04,11:04,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:05,11:05:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:05,11:05,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:06,11:06:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:06,11:06,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:06,11:06:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:06,11:06,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:07,11:07:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:07,11:07,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:08,11:08:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:08,11:08,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:08,11:08:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:08,11:08,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:09,11:09:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:09,11:09,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:09,11:09:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:09,11:09,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:09,11:09:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:09,11:09,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:10,11:10:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:10,11:10,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:10,11:10:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:10,11:10,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:11,11:11:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:11,11:11,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:11,11:11:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:11,11:11,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:11,11:11:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:11,11:11,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:12,11:12:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:12,11:12,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:14,11:14:00,Feeding,63,1999.63,B,1999.63.B,ant,invert,0.5,18.25,DT,,,,11:14,11:14,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:18,11:18:00,Feeding,63,1999.63,A,1999.63.A,ant,invert,0.5,18.25,DT,,,,11:18,11:18,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:19,11:19:00,Feeding,63,1999.63,A,1999.63.A,ant,invert,0.5,18.25,DT,,,,11:19,11:19,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:20,11:20:00,Feeding,63,1999.63,Self,,ant,invert,0.5,18.25,DT,,,,11:20,11:20,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:21,11:21:00,Feeding,63,1999.63,Self,,ant,invert,0.5,18.25,DT,,,,11:21,11:21,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:21,11:21:00,Feeding,63,1999.63,Self,,ant,invert,0.5,18.25,DT,,,,11:21,11:21,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:23,11:23:00,Feeding,63,1999.63,A,1999.63.A,ant,invert,0.5,18.25,DT,,,,11:23,11:23,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:23,11:23:00,Feeding,63,1999.63,A,1999.63.A,ant,invert,0.5,18.25,DT,,,,11:23,11:23,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_076,,,,,11:24,11:24:00,Feeding,63,1999.63,A,1999.63.A,ant,invert,0.5,18.25,DT,,,,11:24,11:24,,Unknown Adult,
blind,1999,7/27/1999,Jul,31,208,1999_037,,,,,14:05,14:05:00,Feeding,21,1999.21,Unknown Adult,,ant,invert,1,36.5,DH,,,,14:05,14:05,,Unknown Adult,
blind,2000,6/23/2000,Jun,26,175,2000_011,,,,,10:13,10:13:00,Feeding,1,2000.1,B,2000.1.B,ant,invert,0.5,18.25,DH,,,,1013,1015,,Known Female,
blind,2000,6/25/2000,Jun,27,177,2000_021,,,,,13:17,13:17:00,Feeding,1,2000.1,B,2000.1.B,ant,invert,0.25,9.125,DH,,,,1317,1317,,Unknown Adult,
blind,2000,6/25/2000,Jun,27,177,2000_021,,,,,13:21,13:21:00,Feeding,3,2000.3,A,2000.3.A,ant,invert,0.25,9.125,DH,,,,1321,>5 Min,,Known Male,
blind,2000,7/12/2000,Jul,29,194,2000_049,,,,,11:45,11:45:00,Feeding,178,2000.178,B,2000.178.B,ant,invert,0.25,9.125,DH,,,,1145,>5 Min,,Unknown Adult,
blind,2001,7/18/2001,Jul,29,199,2001_037,,,,,13:49,13:49:00,Feeding,11,2001.11,A,2001.11.A,ant,invert,0.25,9.125,ARL,,,,1349,>5 Min,,Self,
blind,2001,7/18/2001,Jul,29,199,2001_037,,,,,16:07,16:07:00,Feeding,10,2001.1,A,2001.10.A,ant,invert,0.25,9.125,ARL,,,,1607,>5 Min,,Self,
blind,2001,7/19/2001,Jul,29,200,2001_023,,,,,9:29,9:29:00,Feeding,10,2001.1,B,2001.10.B,ant,invert,0.25,9.125,ARL,,,,929,>5 Min,,Self,
blind,2001,7/19/2001,Jul,29,200,2001_023,,,,,10:31,10:31:00,Feeding,11,2001.11,A,2001.11.A,ant,invert,0.25,9.125,ARL,,,,1031,>5 Min,,Self,
blind,2001,7/24/2001,Jul,30,205,2001_009,,,,,14:49,14:49:00,Feeding,140,2001.14,A,2001.140.A,ant,invert,0.25,9.125,ARL,,,,1449,>5 Min,,Self,
blind,2002,7/1/2002,Jul,27,182,2002_069,,,,,16:54,16:54:00,Feeding,153,2002.153,Unknown chick,,ant,invert,0.5,18.25,KSB,,,,1654,1654,,Self,
blind,2002,7/7/2002,Jul,28,188,2002_004,,,,,8:23,8:23:00,Feeding,215,2002.215,Unknown chick,,ant,invert,0.5,18.25,SJE,,,,823,824,,Parent,
blind,2002,7/8/2002,Jul,28,189,2002_006,,,,,16:01,16:01:00,Feeding,215,2002.215,A,2002.215.A,ant,invert,0.5,18.25,SJE,,,,1601,1602,,Parent,
blind,2002,7/9/2002,Jul,28,190,2002_021,,,,,10:18,10:18:00,Feeding,215,2002.215,A,2002.215.A,ant,invert,0.5,18.25,SJE,,,,1018,1019,,Parent,
blind,2002,7/10/2002,Jul,28,191,2002_007,,,,,16:17,16:17:00,Feeding,185,2002.185,A,2002.185.A,ant,invert,,,SJE,,,,1617,1618,,Parent,
blind,2002,7/10/2002,Jul,28,191,2002_007,,,,,17:10,17:10:00,Feeding,216,2002.216,B,2002.216.B,ant,invert,0.75,27.375,SJE,,,,1710,1710,,Parent,
blind,2002,7/22/2002,Jul,30,203,2002_029,,,,,11:55,11:55:00,Feeding,313,2002.313,Unknown chick,,ant,invert,0.5,18.25,KSB,,,,1155,1155,,Unknown Adult,
blind,2002,7/22/2002,Jul,30,203,2002_029,,,,,12:08,12:08:00,Feeding,313,2002.313,Unknown chick,,ant,invert,0.5,18.25,KSB,,,,1208,1208,,Unknown Adult,
blind,2002,7/23/2002,Jul,30,204,2002_008,,,,,10:33,10:33:00,Feeding,167,2002.167,Unknown chick,,ant,invert,0.5,18.25,KSB,,,,1033,1033,,Unknown Adult,
blind,2002,7/25/2002,Jul,30,206,2002_010,,,,,7:37,7:37:00,Feeding,167,2002.167,Unknown chick,,ant,invert,0.5,18.25,KSB,,,,737,737,,Unknown Adult,
blind,2002,7/26/2002,Jul,30,207,2002_012,,,,,13:28,13:28:00,Feeding,1390,2002.139,A,2002.1390.A,ant,invert,0.5,18.25,KSB,,,,1328,1328,,Unknown Adult,
blind,2002,7/26/2002,Jul,30,207,2002_013,,,,,15:43,15:43:00,Feeding,167,2002.167,Unknown chick,,ant,invert,0.5,18.25,KSB,,,,1543,1543,,Unknown Adult,
blind,2002,7/28/2002,Jul,31,209,2002_016,,,,,13:05,13:05:00,Feeding,1432,2002.1432,A,2002.1432.A,ant,invert,0.5,18.25,KSB,,,,1305,1305,,Unknown Adult,
blind,2002,7/28/2002,Jul,31,209,2002_016,,,,,13:13,13:13:00,Feeding,164,2002.164,Unknown chick,,ant,invert,0.5,18.25,KSB,,,,1313,1313,,Unknown Adult,
blind,2002,7/29/2002,Jul,31,210,2002_030,,,,,9:22,9:22:00,Feeding,1396,2002.1396,Unknown chick,,ant,invert,0.5,18.25,KSB,,,,922,922,,Unknown Adult,
blind,2002,7/29/2002,Jul,31,210,2002_030,,,,,9:33,9:33:00,Feeding,1396,2002.1396,Unknown chick,,ant,invert,0.5,18.25,KSB,,,,933,933,,Unknown Adult,
blind,2002,7/30/2002,Jul,31,211,2002_031,,,,,15:03,15:03:00,Feeding,1423,2002.1423,A,2002.1423.A,ant,invert,0.5,18.25,KSB,,,,1503,1503,,Unknown Adult,
blind,2002,7/30/2002,Jul,31,211,2002_031,,,,,15:05,15:05:00,Feeding,1423,2002.1423,A,2002.1423.A,ant,invert,0.5,18.25,KSB,,,,1505,1505,,Unknown Adult,
blind,2002,7/30/2002,Jul,31,211,2002_031,,,,,15:06,15:06:00,Feeding,1423,2002.1423,A,2002.1423.A,ant,invert,0.5,18.25,KSB,,,,1506,1506,,Unknown Adult,
blind,2002,7/30/2002,Jul,31,211,2002_031,,,,,15:07,15:07:00,Feeding,1423,2002.1423,A,2002.1423.A,ant,invert,0.5,18.25,KSB,,,,1507,1507,,Unknown Adult,
blind,2002,7/30/2002,Jul,31,211,2002_031,,,,,15:08,15:08:00,Feeding,1423,2002.1423,A,2002.1423.A,ant,invert,0.5,18.25,KSB,,,,1508,1508,,Unknown Adult,
blind,2002,7/30/2002,Jul,31,211,2002_031,,,,,15:27,15:27:00,Feeding,1423,2002.1423,A,2002.1423.A,ant,invert,0.5,18.25,KSB,,,,1527,1527,,Unknown Adult,
blind,2002,7/30/2002,Jul,31,211,2002_031,,,,,16:18,16:18:00,Feeding,1423,2002.1423,A,2002.1423.A,ant,invert,0.5,18.25,KSB,,,,1618,1618,,Unknown Adult,
blind,2002,7/30/2002,Jul,31,211,2002_032,,,,,16:51,16:51:00,Feeding,1423,2002.1423,A,2002.1423.A,ant,invert,0.5,18.25,KSB,,,,1651,1651,,Unknown Adult,
blind,2002,7/30/2002,Jul,31,211,2002_032,,,,,18:32,18:32:00,Feeding,1423,2002.1423,A,2002.1423.A,ant,invert,0.5,18.25,KSB,,,,1832,1832,,Unknown Adult,
blind,2002,7/31/2002,Jul,31,212,2002_033,,,,,10:07,10:07:00,Feeding,1423,2002.1423,A,2002.1423.A,ant,invert,0.5,18.25,KSB,,,,1007,1007,,Unknown Adult,
blind,2002,7/31/2002,Jul,31,212,2002_033,,,,,10:23,10:23:00,Feeding,1423,2002.1423,A,2002.1423.A,ant,invert,0.5,18.25,KSB,,,,1023,1023,,Unknown Adult,
blind,2006,7/1/2006,Jul,26,182,2006_007,,,,,17:33,17:33:00,Feeding,137,2006.137,A,2006.137.A,ant,invert,0.25,9.125,DGH,,,,17:33,17:33,,Unknown Adult,
blind,2006,7/10/2006,Jul,28,191,2006_001,,,,,10:39,10:39:00,Feeding,180,2006.18,A,2006.180.A,ant,invert,0.5,18.25,MDH,,,,10:39,10:39,,Parent,
blind,2006,7/10/2006,Jul,28,191,2006_001,,,,,11:06,11:06:00,Feeding,180,2006.18,A,2006.180.A,ant,invert,0.25,9.125,MDH,,,,11:06,11:06,,Parent,
blind,2006,7/10/2006,Jul,28,191,2006_002,,,,,12:21,12:21:00,Feeding,105,2006.105,A,2006.105.A,ant,invert,0.5,18.25,DGH,,,,12:21,>5 Min,,Self,
blind,2006,7/14/2006,Jul,28,195,2006_018,,,,,7:39,7:39:00,Feeding,12,2006.12,A,2006.12.A,ant,invert,0.25,9.125,SEB,,,,7:39,7:39,,Parent,
blind,2007,7/13/2007,Jul,28,194,2007_007,,,,,5:54,5:54:00,Feeding,103,2007.103,A,2007.103.A,ant,invert,1,36.5,JVB,,,,5:54,5:54,,Unknown Adult,
blind,2007,7/16/2007,Jul,29,197,2007_014a,,,,,15:01,15:01:00,Feeding,188,2007.188,Unknown chick,,ant,invert,0.25,9.125,MDH,,,,15:01,15:01,,Parent,
blind,2007,7/16/2007,Jul,29,197,2007_014a,,,,,15:10,15:10:00,Feeding,188,2007.188,Unknown chick,,ant,invert,0.25,9.125,MDH,,,,15:10,Mate Switch,,Parent,
blind,2007,7/16/2007,Jul,29,197,2007_014a,,,,,15:13,15:13:00,Feeding,188,2007.188,Unknown chick,,ant,invert,0.25,9.125,MDH,,,,15:13,15:13,,Parent,
blind,2007,7/16/2007,Jul,29,197,2007_014a,,,,,15:25,15:25:00,Feeding,188,2007.188,Unknown chick,,ant,invert,0.25,9.125,MDH,,,,15:25,15:25,,Parent,
blind,2009,7/4/2009,Jul,27,185,2009_003,,,,,8:43,8:43:00,Feeding,228,2009.228,B,2009.228.B,ant,invert,0.25,9.125,CEW,,,,8:43,>5 Min,,Parent,
blind,2011,6/30/2011,Jun,27,181,2011_013,,,,,12:14,12:14:00,Feeding,110,2011.11,B,2011.110.B,ant,invert,1.5,54.75,DGH,,,,12:14,>5 Min,,Parent,
blind,2020,6/28/2020,Jun,27,180,2020_001,,,,,10:30,10:30:00,failed self feeding,D.20,2020.D.20,A,2020.D.20.A,ant,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/20/2020,Jul,30,202,2020_010,,,,,7:25,7:25:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,ant,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/21/2020,Jul,30,203,,,,,,7:40,7:40:00,feeding,NB.04?,,A?,,ant,invert,0.25,9.125,ECC,,x,,,,,,
blind,2020,7/21/2020,Jul,30,203,,,,,,7:40,7:40:00,feeding,NB.10orNB.04?,,?,,ant,invert,0.25,9.125,ECC,,x,,,,,,
blind,2020,7/24/2020,Jul,30,206,2020_025,,,,,16:29,16:29:00,feeding,D.37,2020.D.37,A,2020.D.37.A,ant,invert,0.25,9.125,GVC,,,,,,,,
blind,2020,7/24/2020,Jul,30,206,2020_025,,,,,16:37,16:37:00,feeding,D.37,2020.D.37,A,2020.D.37.A,ant,invert,0.25,9.125,GVC,,,,,,,,
blind,2020,7/24/2020,Jul,30,206,2020_025,,,,,17:12,17:12:00,feeding,D.36,2020.D.36,A,2020.D.36.A,ant,invert,0.25,9.125,GVC,,,,,,,,
blind,2019,7/18/2019,Jul,29,199,2019_006,,,,,9:55,9:55:00,self feeding,D.18,2019.D.18,A,2019.D.18.A,ant,invert,0.25,9.125,ASL,,,,,,,,
blind,2019,7/22/2019,Jul,30,203,2019_029,,,,,7:47,7:47:00,self feeding,d.24,2019.D.24,A,2019.D.24.A,ant,invert,0.25,9.125,GVC,,,,,,,,
blind,2021,7/27/2021,Jul,31,208,,,,,,8:16 AM,8:16:00,feeding,D.51,2022.D.51,A,2022.D.51.A,ant,invert,0.25,,GBS,,,,,,,,
blind,2020,7/9/2020,Jul,28,191,2020_056,,,,,7:24,7:24:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,ant?,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,6/29/2020,Jun,27,181,2020_034,,,,,15:05,15:05:00,self feeding,D.13,2020.D.13,parent,,arthropod,invert,,,AEC,,,,,,,,
blind,2020,7/8/2020,Jul,28,190,2020_050,,,,,8:47,8:47:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/8/2020,Jul,28,190,2020_050,,,,,8:58,8:58:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/8/2020,Jul,28,190,2020_050,,,,,9:23,9:23:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,,,GBS,,,,,,,,
blind,2020,7/8/2020,Jul,28,190,2020_050,,,,,9:27,9:27:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.75,27.375,GBS,,,,,,,,
blind,2020,7/8/2020,Jul,28,190,2020_050,,,,,9:37,9:37:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.5,18.25,GBS,,,,,,,,
blind,2020,7/9/2020,Jul,28,191,2020_056,,,,,7:43,7:43:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.5,18.25,GBS,,,,,,,,
blind,2020,7/16/2020,Jul,29,198,2020_041,,,,,12:29,12:29:00,self feeding,D.26,2020.D.26,C,2020.D.26.C,arthropod,invert,0.25,9.125,AEC,,,,,,,,
blind,2020,7/17/2020,Jul,29,199,2020_054,,,,,16:47,16:47:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/17/2020,Jul,29,199,2020_054,,,,,16:47,16:47:00,feeding,D.17,2020.D.17,B,2020.D.17.B,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/17/2020,Jul,29,199,2020_054,,,,,16:50,16:50:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/17/2020,Jul,29,199,2020_054,,,,,16:52,16:52:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/17/2020,Jul,29,199,2020_054,,,,,16:54,16:54:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/17/2020,Jul,29,199,2020_054,,,,,16:57,16:57:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/17/2020,Jul,29,199,2020_054,,,,,16:59,16:59:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/17/2020,Jul,29,199,2020_054,,,,,17:02,17:02:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/17/2020,Jul,29,199,2020_054,,,,,17:06,17:06:00,feeding,D.17,2020.D.17,B,2020.D.17.B,arthropod,invert,0.5,18.25,GBS,,,,,,,,
blind,2020,7/17/2020,Jul,29,199,2020_054,,,,,17:18,17:18:00,feeding,D.17,2020.D.17,B,2020.D.17.B,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/17/2020,Jul,29,199,2020_054,,,,,17:33,17:33:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.5,18.25,GBS,,,,,,,,
blind,2020,7/17/2020,Jul,29,199,2020_054,,,,,17:36,17:36:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/19/2020,Jul,30,201,2020_055,,,,,7:11,7:11:00,feeding,SB.05,2020.SB.05,A,2020.SB.05.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/19/2020,Jul,30,201,2020_055,,,,,7:17,7:17:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/19/2020,Jul,30,201,2020_055,,,,,7:20,7:20:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/19/2020,Jul,30,201,2020_055,,,,,7:34,7:34:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/19/2020,Jul,30,201,2020_055,,,,,7:35,7:35:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/19/2020,Jul,30,201,2020_055,,,,,7:43,7:43:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/19/2020,Jul,30,201,2020_018,,,,,14:34,14:34:00,feeding,D.26,2020.D.26,C,2020.D.26.C,arthropod,invert,0.5,18.25,GVC,,,,,,,,
blind,2020,7/19/2020,Jul,30,201,2020_018,,,,,15:31,15:31:00,feeding,D.24,2020.D.24,A,2020.D.24.A,arthropod,invert,0.25,9.125,GVC,,,,,,,,
blind,2020,7/20/2020,Jul,30,202,2020_010,,,,,7:28,7:28:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/20/2020,Jul,30,202,2020_010,,,,,7:34,7:34:00,feeding,D.17,2020.D.17,B,2020.D.17.B,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/20/2020,Jul,30,202,2020_010,,,,,7:36,7:36:00,self-feeding,SB.01,2020.SB.01,A,2020.SB.01.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/20/2020,Jul,30,202,2020_010,,,,,7:42,7:42:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,recorded as <.25 bill lengths,,,,,,,
blind,2020,7/20/2020,Jul,30,202,2020_010,,,,,7:58,7:58:00,feeding,SB.06,2020.SB.06,A,2020.SB.06.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,7/20/2020,Jul,30,202,2020_010,,,,,7:58,7:58:00,feeding,D.17,2020.D.17,B,2020.D.17.B,arthropod,invert,0.5,18.25,GBS,,,,,,,,
blind,2020,7/20/2020,Jul,30,202,2020_019,,,,,17:27,17:27:00,feeding,D.36,2020.D.36,A,2020.D.36.A,arthropod,invert,0.25,9.125,GVC,,,,,,,,
blind,2020,7/20/2020,Jul,30,202,2020_019,,,,,18:17,18:17:00,feeding,D.39,2020.D.39,A,2020.D.39.A,arthropod,invert,0.5,18.25,GVC,,,,,,,,
blind,2020,7/21/2020,Jul,30,203,2020_021,,,,,9:22,9:22:00,feeding,D.35,2020.D.35,A,2020.D.35.A,arthropod,invert,0.25,9.125,GVC,,,,,,,,
blind,2020,7/24/2020,Jul,30,206,2020_024,,,,,8:12,8:12:00,feeding,D.29,2020.D.29,A,2020.D.29.A,arthropod,invert,0.25,9.125,GVC,,,,,,,,
blind,2020,7/24/2020,Jul,30,206,2020_024,,,,,9:09,9:09:00,feeding,D.01,2020.D.01,A,2020.D.01.A,arthropod,invert,0.5,18.25,GVC,,,,,,,,
blind,2020,7/26/2020,Jul,31,208,2020_042,,,,,8:14,8:14:00,feeding,D.38,2020.D.38,A,2020.D.38.A,arthropod,invert,0.25,9.125,GVC,,,,,,,,
blind,2020,7/28/2020,Jul,31,210,2020_032,,,,,17:51,17:51:00,feeding,D.36,2020.D.36,A,2020.D.36.A,arthropod,invert,,,GVC,,,,,,,,
blind,2020,7/29/2020,Jul,31,211,2020_030,,,,,9:17,9:17:00,feeding,D.38,2020.D.38,A,2020.D.38.A,arthropod,invert,0.25,9.125,GVC,,,,,,,,
blind,2020,7/29/2020,Jul,31,211,2020_030,,,,,9:25,9:25:00,feeding,D.38,2020.D.38,A,2020.D.38.A,arthropod,invert,0.25,9.125,GVC,,,,,,,,
blind,2020,8/4/2020,Aug,32,217,2020_061,,,,,7:01,7:01:00,feeding,D.38,2020.D.38,A,2020.D.38.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,8/4/2020,Aug,32,217,2020_061,,,,,7:12,7:12:00,feeding,D.38,2020.D.38,A,2020.D.38.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,8/5/2020,Aug,32,218,2020_062,,,,,7:46,7:46:00,feeding,D.38,2020.D.38,A,2020.D.38.A,arthropod,invert,0.25,9.125,GBS,,,,,,,,
blind,2020,8/7/2020,Aug,32,220,2020_064,,,,,6:25,6:25:00,feeding,D.38,2020.D.38,A,2020.D.38.A,arthropod,invert,1,36.5,GBS,,,,,,,,
blind,2020,8/7/2020,Aug,32,220,2020_064,,,,,6:34,6:34:00,feeding,D.38,2020.D.38,A,2020.D.38.A,arthropod,invert,1,36.5,GBS,,,,,,,,
blind,2020,8/7/2020,Aug,32,220,2020_064,,,,,6:39,6:39:00,feeding,D.38,2020.D.38,A,2020.D.38.A,arthropod,invert,1,36.5,GBS,,,,,,,,
blind,2019,7/18/2019,Jul,29,199,2019_010,,,,,16:59,16:59:00,Feeding,D.21,2019.D.21,B,2019.D.21.B,arthropod,invert,0.25,9.125,ECC,,,,,,,,
Axis Cam,2017,7/9/2017,Jul,28,190,2017_033,,,,,17:28,17:28:00,feeding,3N.08,2017.3N.08,A,2017.3N.08.A,arthropod?,invert,2,73,ECC,long and skinny looking.... doesn't look like a fish...,,0,,,,,
blind,2021,7/17/2021,Jul,29,198,2021_038,,,,,10:12 AM,10:12:00,feeding,D.41,2022.D.41,A,2022.D.41.A,beetle,invert,0.5,,GBS,,,,,,,,
blind,2022,7/8/2022,Jul,28,189,2022_030,,,,,11:17 AM,11:17:00,self-feeding,SB.01,2022.SB.01,B,2022.SB.01.B,beetle,invert,0.25,,OAS,,,,,,,,
