SampleID,Month,Day,Year,StationName,DescriptionofArea,CommonName,Count
1997058,9,24,1997,Wentworth (Little Harbor)(BS),Little Harbor,"SILVERSIDE, ATLANTIC",91
1997058,9,24,1997,Wentworth (Little Harbor)(BS),Little Harbor,"CRAB, GREEN",2
1997058,9,24,1997,Wentworth (Little Harbor)(BS),Little Harbor,MUMMICHOG (COMMON KILLIFISH) (MARINE),16
1997059,9,24,1997,Fort Stark (Little Harbor)(BS),Little Harbor,MUMMICHOG (COMMON KILLIFISH) (MARINE),3
1997059,9,24,1997,Fort Stark (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",2
1997060,9,24,1997,Odiorne Beach (BS),Little Harbor,"SILVERSIDE, ATLANTIC",159
1997060,9,24,1997,Odiorne Beach (BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",1
1997061,10,7,1997,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",85
1997061,10,7,1997,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",13
1997061,10,7,1997,Smith & Gilmore (BS),Hampton/Seabrook Estuary,GRUBBY,1
1997061,10,7,1997,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",1
1997062,10,7,1997,Yankee Coop (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",119
1997062,10,7,1997,Yankee Coop (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",7
1997063,10,7,1997,Brown's River (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",43
1997063,10,7,1997,Brown's River (BS),Hampton/Seabrook Estuary,"HERRING, BLUEBACK (MARINE)",1
1997064,10,7,1997,Blackwater River (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",37
1997065,10,8,1997,Wentworth (Little Harbor)(BS),Little Harbor,"CRAB, GREEN",2
1997065,10,8,1997,Wentworth (Little Harbor)(BS),Little Harbor,"SILVERSIDE, ATLANTIC",24
1997065,10,8,1997,Wentworth (Little Harbor)(BS),Little Harbor,"SMELT, RAINBOW (MARINE)",2
1997065,10,8,1997,Wentworth (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",1
1997066,10,8,1997,Fort Stark (Little Harbor)(BS),Little Harbor,"SILVERSIDE, ATLANTIC",20
1997067,10,8,1997,Odiorne Beach (BS),Little Harbor,"CRAB, GREEN",1
1997067,10,8,1997,Odiorne Beach (BS),Little Harbor,"SILVERSIDE, ATLANTIC",3
1997067,10,8,1997,Odiorne Beach (BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",4
1997068,10,9,1997,Broad Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",1
1997068,10,9,1997,Broad Cove (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",1
1997068,10,9,1997,Broad Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",313
1997069,10,9,1997,Herod's Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",61
1997069,10,9,1997,Herod's Cove (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),74
1997069,10,9,1997,Herod's Cove (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",7
1997070,10,9,1997,Moody Point(BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",150
1997070,10,9,1997,Moody Point(BS),Little Bay/Great Bay,"PERCH, WHITE (MARINE)",4
1997070,10,9,1997,Moody Point(BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",44
1997070,10,9,1997,Moody Point(BS),Little Bay/Great Bay,"MENHADEN, ATLANTIC (POGY)",2
1997070,10,9,1997,Moody Point(BS),Little Bay/Great Bay,"HERRING, BLUEBACK (MARINE)",1
1997070,10,9,1997,Moody Point(BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",1
1997070,10,9,1997,Moody Point(BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),32
1997071,10,9,1997,Oyster River (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",230
1997071,10,9,1997,Oyster River (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",1
1997071,10,9,1997,Oyster River (BS),Little Bay/Great Bay,GRUBBY,1
1997071,10,9,1997,Oyster River (BS),Little Bay/Great Bay,"STICKLEBACK, NINESPINE",1
1997071,10,9,1997,Oyster River (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",5
1997072,10,21,1997,Schiller Plant (BS),Piscataqua River,"CRAB, GREEN",13
1997072,10,21,1997,Schiller Plant (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",1
1997072,10,21,1997,Schiller Plant (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",2
1997073,10,21,1997,General Sullivan Cove (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",73
1997073,10,21,1997,General Sullivan Cove (BS),Piscataqua River,"CRAB, GREEN",6
1997073,10,21,1997,General Sullivan Cove (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",1
1997074,10,21,1997,Upper Piscataqua (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",1
1997074,10,21,1997,Upper Piscataqua (BS),Piscataqua River,"KILLIFISH, STRIPED",2
1997074,10,21,1997,Upper Piscataqua (BS),Piscataqua River,CUNNER,1
1997074,10,21,1997,Upper Piscataqua (BS),Piscataqua River,"STICKLEBACK, THREESPINE",4
1997074,10,21,1997,Upper Piscataqua (BS),Piscataqua River,"STICKLEBACK, FOURSPINE",4
1997075,11,6,1997,General Sullivan Cove (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",1118
1997075,11,6,1997,General Sullivan Cove (BS),Piscataqua River,"SMELT, RAINBOW (MARINE)",12
1997075,11,6,1997,General Sullivan Cove (BS),Piscataqua River,"CRAB, GREEN",13
1997075,11,6,1997,General Sullivan Cove (BS),Piscataqua River,"STICKLEBACK, THREESPINE",1
1997075,11,6,1997,General Sullivan Cove (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",1
1997075,11,6,1997,General Sullivan Cove (BS),Piscataqua River,MUMMICHOG (COMMON KILLIFISH) (MARINE),4
1997075,11,6,1997,General Sullivan Cove (BS),Piscataqua River,LUMPFISH,1
1997076,11,7,1997,Schiller Plant (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",1304
1997076,11,7,1997,Schiller Plant (BS),Piscataqua River,"SMELT, RAINBOW (MARINE)",14
1997076,11,7,1997,Schiller Plant (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",4
1997076,11,7,1997,Schiller Plant (BS),Piscataqua River,"HERRING, BLUEBACK (MARINE)",2
1997076,11,7,1997,Schiller Plant (BS),Piscataqua River,"CRAB, GREEN",2
1997076,11,7,1997,Schiller Plant (BS),Piscataqua River,GRUBBY,3
1997077,11,7,1997,Upper Piscataqua (BS),Piscataqua River,"SMELT, RAINBOW (MARINE)",1
1997077,11,7,1997,Upper Piscataqua (BS),Piscataqua River,"FLOUNDER, SMOOTH",1
1997077,11,7,1997,Upper Piscataqua (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",2
1997077,11,7,1997,Upper Piscataqua (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",9
1997077,11,7,1997,Upper Piscataqua (BS),Piscataqua River,"STICKLEBACK, FOURSPINE",2
1997077,11,7,1997,Upper Piscataqua (BS),Piscataqua River,"STICKLEBACK, NINESPINE",4
1997077,11,7,1997,Upper Piscataqua (BS),Piscataqua River,"KILLIFISH, STRIPED",1
1997077,11,7,1997,Upper Piscataqua (BS),Piscataqua River,"CRAB, GREEN",1
1997077,11,7,1997,Upper Piscataqua (BS),Piscataqua River,GRUBBY,1
1997078,11,7,1997,Oyster River (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",1
1997078,11,7,1997,Oyster River (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",10
1997078,11,7,1997,Oyster River (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",3
1997078,11,7,1997,Oyster River (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",10
1997078,11,7,1997,Oyster River (BS),Little Bay/Great Bay,"STICKLEBACK, NINESPINE",4
1997078,11,7,1997,Oyster River (BS),Little Bay/Great Bay,"HERRING, BLUEBACK (MARINE)",1
1997078,11,7,1997,Oyster River (BS),Little Bay/Great Bay,"CRAB, GREEN",1
1997079,11,7,1997,Broad Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",406
1997079,11,7,1997,Broad Cove (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",1
1997079,11,7,1997,Broad Cove (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),1
1997079,11,7,1997,Broad Cove (BS),Little Bay/Great Bay,GRUBBY,2
1997080,11,10,1997,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",301
1997080,11,10,1997,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",12
1997081,11,10,1997,Yankee Coop (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",2
1997081,11,10,1997,Yankee Coop (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",69
1997082,11,10,1997,Blackwater River (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",18
1997082,11,10,1997,Blackwater River (BS),Hampton/Seabrook Estuary,"LANCE, AMERICAN SAND (SAND EEL)",1
1997083,11,10,1997,Brown's River (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",23
1997084,11,19,1997,Herod's Cove (BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",21
1997084,11,19,1997,Herod's Cove (BS),Little Bay/Great Bay,"STICKLEBACK, NINESPINE",43
1997084,11,19,1997,Herod's Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",4
1997084,11,19,1997,Herod's Cove (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),10
1997084,11,19,1997,Herod's Cove (BS),Little Bay/Great Bay,"TOMCOD, ATLANTIC",1
1997084,11,19,1997,Herod's Cove (BS),Little Bay/Great Bay,"STICKLEBACK, THREESPINE",2
1997085,11,19,1997,Moody Point(BS),Little Bay/Great Bay,"STICKLEBACK, NINESPINE",6
1997085,11,19,1997,Moody Point(BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",2
1997086,11,19,1997,Fox Point (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",2
1997086,11,19,1997,Fox Point (BS),Little Bay/Great Bay,"CRAB, ROCK",2
1997087,11,20,1997,Wentworth (Little Harbor)(BS),Little Harbor,"SILVERSIDE, ATLANTIC",43
1997087,11,20,1997,Wentworth (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",2
1997089,11,20,1997,Fort Stark (Little Harbor)(BS),Little Harbor,"SILVERSIDE, ATLANTIC",68
1998001,6,3,1998,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",7
1998002,6,3,1998,Brown's River (BS),Hampton/Seabrook Estuary,"STICKLEBACK, THREESPINE",1
1998002,6,3,1998,Brown's River (BS),Hampton/Seabrook Estuary,"STICKLEBACK, NINESPINE",1
1998003,6,3,1998,Blackwater River (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",1
1998004,6,3,1998,Yankee Coop (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",5
1998004,6,3,1998,Yankee Coop (BS),Hampton/Seabrook Estuary,"SILVERSIDE, ATLANTIC",2
1998004,6,3,1998,Yankee Coop (BS),Hampton/Seabrook Estuary,"STICKLEBACK, THREESPINE",1
1998004,6,3,1998,Yankee Coop (BS),Hampton/Seabrook Estuary,"STICKLEBACK, NINESPINE",1
1998004,6,3,1998,Yankee Coop (BS),Hampton/Seabrook Estuary,"CRAB, ROCK",1
1998005,6,15,1998,Broad Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",10
1998005,6,15,1998,Broad Cove (BS),Little Bay/Great Bay,"HERRING, ATLANTIC",65
1998005,6,15,1998,Broad Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",23
1998005,6,15,1998,Broad Cove (BS),Little Bay/Great Bay,"TOMCOD, ATLANTIC",1
1998006,6,15,1998,Herod's Cove (BS),Little Bay/Great Bay,"CRAB, HORSESHOE",1
1998006,6,15,1998,Herod's Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",5
1998006,6,15,1998,Herod's Cove (BS),Little Bay/Great Bay,"HERRING, ATLANTIC",281
1998006,6,15,1998,Herod's Cove (BS),Little Bay/Great Bay,"KILLIFISH, STRIPED",8
1998006,6,15,1998,Herod's Cove (BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",1
1998006,6,15,1998,Herod's Cove (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),3
1998007,6,15,1998,Moody Point(BS),Little Bay/Great Bay,"PERCH, WHITE (MARINE)",1
1998007,6,15,1998,Moody Point(BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",13
1998007,6,15,1998,Moody Point(BS),Little Bay/Great Bay,"HERRING, ATLANTIC",2
1998007,6,15,1998,Moody Point(BS),Little Bay/Great Bay,"TOMCOD, ATLANTIC",1
1998008,6,15,1998,Oyster River (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",74
1998008,6,15,1998,Oyster River (BS),Little Bay/Great Bay,"HERRING, BLUEBACK (MARINE)",1
1998008,6,15,1998,Oyster River (BS),Little Bay/Great Bay,ALEWIFE (MARINE),1
1998008,6,15,1998,Oyster River (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",6
1998008,6,15,1998,Oyster River (BS),Little Bay/Great Bay,"TOMCOD, ATLANTIC",20
1998008,6,15,1998,Oyster River (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",14
1998008,6,15,1998,Oyster River (BS),Little Bay/Great Bay,"CRAB, GREEN",13
1998008,6,15,1998,Oyster River (BS),Little Bay/Great Bay,"PIPEFISH, NORTHERN",5
1998008,6,15,1998,Oyster River (BS),Little Bay/Great Bay,"HERRING, ATLANTIC",3
1998008,6,15,1998,Oyster River (BS),Little Bay/Great Bay,GRUBBY,4
1998009,6,15,1998,Fox Point (BS),Little Bay/Great Bay,"CRAB, GREEN",33
1998009,6,15,1998,Fox Point (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",2
1998009,6,15,1998,Fox Point (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",17
1998009,6,15,1998,Fox Point (BS),Little Bay/Great Bay,"TOMCOD, ATLANTIC",7
1998009,6,15,1998,Fox Point (BS),Little Bay/Great Bay,GRUBBY,1
1998009,6,15,1998,Fox Point (BS),Little Bay/Great Bay,"PIPEFISH, NORTHERN",1
1998009,6,15,1998,Fox Point (BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",1
1998009,6,15,1998,Fox Point (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",4
1998010,6,29,1998,Schiller Plant (BS),Piscataqua River,"CRAB, GREEN",15
1998010,6,29,1998,Schiller Plant (BS),Piscataqua River,"TOMCOD, ATLANTIC",1
1998010,6,29,1998,Schiller Plant (BS),Piscataqua River,CUNNER,1
1998011,6,29,1998,General Sullivan Cove (BS),Piscataqua River,"CRAB, GREEN",58
1998011,6,29,1998,General Sullivan Cove (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",7
1998011,6,29,1998,General Sullivan Cove (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",3
1998011,6,29,1998,General Sullivan Cove (BS),Piscataqua River,GRUBBY,4
1998012,6,29,1998,Upper Piscataqua (BS),Piscataqua River,"CRAB, GREEN",1
1998012,6,29,1998,Upper Piscataqua (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",6
1998012,6,29,1998,Upper Piscataqua (BS),Piscataqua River,"STICKLEBACK, THREESPINE",1
1998013,6,30,1998,Odiorne Beach (BS),Little Harbor,"CRAB, GREEN",22
1998013,6,30,1998,Odiorne Beach (BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",1
1998013,6,30,1998,Odiorne Beach (BS),Little Harbor,"HERRING, ATLANTIC",2
1998014,6,30,1998,Fort Stark (Little Harbor)(BS),Little Harbor,"CRAB, GREEN",2
1998014,6,30,1998,Fort Stark (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",2
1998015,6,30,1998,Wentworth (Little Harbor)(BS),Little Harbor,"CRAB, GREEN",18
1998015,6,30,1998,Wentworth (Little Harbor)(BS),Little Harbor,GRUBBY,1
1998015,6,30,1998,Wentworth (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",2
1998016,7,1,1998,Yankee Coop (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",3
1998016,7,1,1998,Yankee Coop (BS),Hampton/Seabrook Estuary,"SMELT, RAINBOW (MARINE)",1
1998016,7,1,1998,Yankee Coop (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",8
1998017,7,1,1998,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",7
1998017,7,1,1998,Smith & Gilmore (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",6
1998018,7,1,1998,Brown's River (BS),Hampton/Seabrook Estuary,"CRAB, GREEN",4
1998018,7,1,1998,Brown's River (BS),Hampton/Seabrook Estuary,"FLOUNDER, WINTER (BLACKBACK)",1
1998019,7,1,1998,Blackwater River (BS),Hampton/Seabrook Estuary,"LANCE, AMERICAN SAND (SAND EEL)",3
1998020,7,2,1998,Moody Point(BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",2
1998020,7,2,1998,Moody Point(BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",15
1998021,7,2,1998,Herod's Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",7
1998021,7,2,1998,Herod's Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",17
1998021,7,2,1998,Herod's Cove (BS),Little Bay/Great Bay,"TOMCOD, ATLANTIC",1
1998021,7,2,1998,Herod's Cove (BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",5
1998021,7,2,1998,Herod's Cove (BS),Little Bay/Great Bay,"PIPEFISH, NORTHERN",1
1998021,7,2,1998,Herod's Cove (BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",2
1998021,7,2,1998,Herod's Cove (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),1
1998021,7,2,1998,Herod's Cove (BS),Little Bay/Great Bay,OTHER FISH (UNCLASSIFIED),1
1998022,7,2,1998,Oyster River (BS),Little Bay/Great Bay,"CRAB, GREEN",62
1998022,7,2,1998,Oyster River (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",119
1998022,7,2,1998,Oyster River (BS),Little Bay/Great Bay,GRUBBY,7
1998022,7,2,1998,Oyster River (BS),Little Bay/Great Bay,"PIPEFISH, NORTHERN",2
1998022,7,2,1998,Oyster River (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",14
1998022,7,2,1998,Oyster River (BS),Little Bay/Great Bay,"TOMCOD, ATLANTIC",1
1998022,7,2,1998,Oyster River (BS),Little Bay/Great Bay,"FLOUNDER, SMOOTH",2
1998022,7,2,1998,Oyster River (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),1
1998023,7,15,1998,Fox Point (BS),Little Bay/Great Bay,"CRAB, GREEN",24
1998023,7,15,1998,Fox Point (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",1
1998023,7,15,1998,Fox Point (BS),Little Bay/Great Bay,"PIPEFISH, NORTHERN",1
1998024,7,15,1998,General Sullivan Cove (BS),Piscataqua River,"SMELT, RAINBOW (MARINE)",31
1998024,7,15,1998,General Sullivan Cove (BS),Piscataqua River,"PIPEFISH, NORTHERN",1
1998024,7,15,1998,General Sullivan Cove (BS),Piscataqua River,GRUBBY,1
1998024,7,15,1998,General Sullivan Cove (BS),Piscataqua River,"FLOUNDER, SMOOTH",1
1998024,7,15,1998,General Sullivan Cove (BS),Piscataqua River,"STICKLEBACK, NINESPINE",1
1998024,7,15,1998,General Sullivan Cove (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",16
1998024,7,15,1998,General Sullivan Cove (BS),Piscataqua River,"CRAB, ROCK",2
1998024,7,15,1998,General Sullivan Cove (BS),Piscataqua River,"CRAB, GREEN",75
1998025,7,15,1998,Upper Piscataqua (BS),Piscataqua River,"CRAB, GREEN",20
1998025,7,15,1998,Upper Piscataqua (BS),Piscataqua River,MUMMICHOG (COMMON KILLIFISH) (MARINE),8
1998025,7,15,1998,Upper Piscataqua (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",1
1998025,7,15,1998,Upper Piscataqua (BS),Piscataqua River,"STICKLEBACK, THREESPINE",2
1998025,7,15,1998,Upper Piscataqua (BS),Piscataqua River,GRUBBY,1
1998025,7,15,1998,Upper Piscataqua (BS),Piscataqua River,"STICKLEBACK, FOURSPINE",1
1998026,7,15,1998,Broad Cove (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",3
1998026,7,15,1998,Broad Cove (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",5
1998026,7,15,1998,Broad Cove (BS),Little Bay/Great Bay,GRUBBY,1
1998026,7,15,1998,Broad Cove (BS),Little Bay/Great Bay,"STICKLEBACK, THREESPINE",1
1998026,7,15,1998,Broad Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",8
1998027,7,15,1998,Schiller Plant (BS),Piscataqua River,"CRAB, GREEN",18
1998027,7,15,1998,Schiller Plant (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",2
1998027,7,15,1998,Schiller Plant (BS),Piscataqua River,GRUBBY,1
1998028,7,16,1998,Fort Stark (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",1
1998028,7,16,1998,Fort Stark (Little Harbor)(BS),Little Harbor,GRUBBY,2
1998028,7,16,1998,Fort Stark (Little Harbor)(BS),Little Harbor,"CRAB, GREEN",4
1998028,7,16,1998,Fort Stark (Little Harbor)(BS),Little Harbor,"GUNNEL, ROCK",1
1998028,7,16,1998,Fort Stark (Little Harbor)(BS),Little Harbor,LUMPFISH,1
1998028,7,16,1998,Fort Stark (Little Harbor)(BS),Little Harbor,"HAKE, WHITE",1
1998029,7,16,1998,Odiorne Beach (BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",16
1998029,7,16,1998,Odiorne Beach (BS),Little Harbor,"CRAB, GREEN",78
1998029,7,16,1998,Odiorne Beach (BS),Little Harbor,"STICKLEBACK, NINESPINE",1
1998029,7,16,1998,Odiorne Beach (BS),Little Harbor,"CRAB, ROCK",9
1998029,7,16,1998,Odiorne Beach (BS),Little Harbor,"RAVEN, SEA",1
1998029,7,16,1998,Odiorne Beach (BS),Little Harbor,GRUBBY,12
1998029,7,16,1998,Odiorne Beach (BS),Little Harbor,LUMPFISH,2
1998030,7,16,1998,Wentworth (Little Harbor)(BS),Little Harbor,"FLOUNDER, WINTER (BLACKBACK)",9
1998030,7,16,1998,Wentworth (Little Harbor)(BS),Little Harbor,MUMMICHOG (COMMON KILLIFISH) (MARINE),2
1998030,7,16,1998,Wentworth (Little Harbor)(BS),Little Harbor,"CRAB, GREEN",9
1998031,8,13,1998,Broad Cove (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",5833
1998031,8,13,1998,Broad Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",912
1998031,8,13,1998,Broad Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",2
1998032,8,13,1998,Herod's Cove (BS),Little Bay/Great Bay,"CRAB, GREEN",15
1998032,8,13,1998,Herod's Cove (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",1320
1998032,8,13,1998,Herod's Cove (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),128
1998032,8,13,1998,Herod's Cove (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",16
1998032,8,13,1998,Herod's Cove (BS),Little Bay/Great Bay,"HERRING, BLUEBACK (MARINE)",64
1998032,8,13,1998,Herod's Cove (BS),Little Bay/Great Bay,"STICKLEBACK, THREESPINE",8
1998032,8,13,1998,Herod's Cove (BS),Little Bay/Great Bay,"STICKLEBACK, FOURSPINE",8
1998033,8,13,1998,Moody Point(BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",22
1998033,8,13,1998,Moody Point(BS),Little Bay/Great Bay,"HERRING, BLUEBACK (MARINE)",492
1998034,8,14,1998,Oyster River (BS),Little Bay/Great Bay,"CRAB, GREEN",13
1998034,8,14,1998,Oyster River (BS),Little Bay/Great Bay,"STICKLEBACK, NINESPINE",33
1998034,8,14,1998,Oyster River (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),4
1998034,8,14,1998,Oyster River (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",57
1998034,8,14,1998,Oyster River (BS),Little Bay/Great Bay,"PIPEFISH, NORTHERN",1
1998034,8,14,1998,Oyster River (BS),Little Bay/Great Bay,"SMELT, RAINBOW (MARINE)",3
1998035,8,14,1998,General Sullivan Cove (BS),Piscataqua River,"CRAB, GREEN",4
1998035,8,14,1998,General Sullivan Cove (BS),Piscataqua River,"SMELT, RAINBOW (MARINE)",1710
1998035,8,14,1998,General Sullivan Cove (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",9
1998035,8,14,1998,General Sullivan Cove (BS),Piscataqua River,GRUBBY,4
1998036,8,14,1998,Schiller Plant (BS),Piscataqua River,"FLOUNDER, WINTER (BLACKBACK)",7
1998036,8,14,1998,Schiller Plant (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",2
1998037,8,14,1998,Upper Piscataqua (BS),Piscataqua River,"HERRING, BLUEBACK (MARINE)",874
1998037,8,14,1998,Upper Piscataqua (BS),Piscataqua River,"SMELT, RAINBOW (MARINE)",1
1998037,8,14,1998,Upper Piscataqua (BS),Piscataqua River,"CRAB, GREEN",13
1998037,8,14,1998,Upper Piscataqua (BS),Piscataqua River,"SILVERSIDE, ATLANTIC",160
1998037,8,14,1998,Upper Piscataqua (BS),Piscataqua River,"STICKLEBACK, NINESPINE",8
1998037,8,14,1998,Upper Piscataqua (BS),Piscataqua River,MUMMICHOG (COMMON KILLIFISH) (MARINE),47
1998038,8,14,1998,Fox Point (BS),Little Bay/Great Bay,"SILVERSIDE, ATLANTIC",22
1998038,8,14,1998,Fox Point (BS),Little Bay/Great Bay,"CRAB, GREEN",30
1998038,8,14,1998,Fox Point (BS),Little Bay/Great Bay,"FLOUNDER, WINTER (BLACKBACK)",7
1998038,8,14,1998,Fox Point (BS),Little Bay/Great Bay,MUMMICHOG (COMMON KILLIFISH) (MARINE),9
1998038,8,14,1998,Fox Point (BS),Little Bay/Great Bay,"PIPEFISH, NORTHERN",1
1998038,8,14,1998,Fox Point (BS),Little Bay/Great Bay,"HERRING, BLUEBACK (MARINE)",3
1998038,8,14,1998,Fox Point (BS),Little Bay/Great Bay,GRUBBY,1
1998039,8,18,1998,Wentworth (Little Harbor)(BS),Little Harbor,"FLOUNDER, SMOOTH",2
