Observation type,Year,Date,Month,Week of Year,Day of Year,Watch ID,IncludeForRegression,Watch duration (mm:ss),Watch duration (min),Number of nests observed,Event time,"Event (Feeding = chick successful consumed food; adult feeding = adult successfully consumed food; failed feeding = chick failed to consume food, ? Indicates best guess with uncertainty)",NestID,Unique nest ID,Received By,Unique chick ID,Prey item (? Indicates best guess with uncertainty),Prey Family,Prey size (bill lengths),Prey size (mm; based on 36.5 mm average culmen length),Observer,Notes,Exclude watch from feeding rate calculation,Handling time (seconds),Time Arrived,Time Departed,Provided By
blind,1999,6/28/99,Jun,27,179,1999_003,,,,,15:59,Feeding,6,1999.6,B,1999.6.B,hake,hake,1,36.5,DH,,,,15:59,15:59,Unknown Adult
blind,1999,6/28/99,Jun,27,179,1999_003,,,,,16:12,Feeding,5,1999.5,A,1999.5.A,hake,hake,3,109.5,DH,,,,16:12,16:12,Parent
blind,1999,6/28/99,Jun,27,179,1999_003,,,,,16:12,Feeding,5,1999.5,B,1999.5.B,hake,hake,1.5,54.75,DH,,,,16:12,16:13,Parent
blind,1999,6/28/99,Jun,27,179,1999_003,,,,,16:14,Feeding,2,1999.2,A,1999.2.A,hake,hake,2.5,91.25,DH,,,,16:14,16:14,Known Female
blind,1999,6/28/99,Jun,27,179,1999_003,,,,,16:21,Feeding,5,1999.5,C,1999.5.C,unknown fish,unknown fish,,,DH,,,,16:21,16:21,Unknown Adult
blind,1999,6/28/99,Jun,27,179,1999_003,,,,,16:26,Feeding,2,1999.2,A,1999.2.A,hake,hake,1,36.5,DH,,,,16:26,16:27,Known Male
blind,1999,6/28/99,Jun,27,179,1999_003,,,,,16:35,end,,,,,,,,,DH,,,,,,
blind,1999,6/29/99,Jun,27,180,1999_004,,125:00,125,4,8:25,start,2/5/6/7,,,,,,,,DH,,,,,,
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,9:15,Feeding,6,1999.6,B,1999.6.B,hake,hake,1,36.5,DH,,,,9:15,Mate Switch,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,9:15,Feeding,7,1999.7,Mate,,hake,hake,1.5,54.75,DH,,,,9:15,>5 Min,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,9:20,Feeding,5,1999.5,Unknown chick,,hake,hake,1.25,45.625,DH,,,,9:20,9:20,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,9:26,Feeding,6,1999.6,Unknown chick,,hake,hake,1.25,45.625,DH,,,,9:26,9:26,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,9:32,Feeding,6,1999.6,B,1999.6.B,hake,hake,1,36.5,DH,,,,9:32,9:32,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,9:35,Feeding,6,1999.6,B,1999.6.B,hake,hake,1,36.5,DH,,,,9:35,9:35,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,9:36,Feeding,5,1999.5,Unknown chick,,hake,hake,2.25,82.125,DH,,,,9:36,9:36,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,9:38,Feeding,2,1999.2,A,1999.2.A,hake,hake,1,36.5,DH,,,,9:38,9:38,Known Male
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,9:42,Feeding,6,1999.6,B,1999.6.B,hake,hake,0.75,27.375,DH,,,,9:42,9:42,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,9:43,Feeding,2,1999.2,A,1999.2.A,hake,hake,0.75,27.375,DH,,,,9:43,9:43,Known Female
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,9:43,Feeding,5,1999.5,Unknown chick,,hake,hake,2.25,82.125,DH,,,,9:43,9:43,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,9:47,Feeding,2,1999.2,A,1999.2.A,hake,hake,0.75,27.375,DH,,,,9:47,9:47,Known Female
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,9:51,Feeding,2,1999.2,A,1999.2.A,hake,hake,0.75,27.375,DH,,,,9:51,9:51,Known Female
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,10:09,Feeding,2,1999.2,A,1999.2.A,hake,hake,1.75,63.875,DH,,,,10:09,10:09,Known Male
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,10:11,Feeding,6,1999.6,Known Female,,hake,hake,1.25,45.625,DH,,,,10:11,10:11,Known Male
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,10:20,Feeding,7,1999.7,Unknown chick,,hake,hake,0.75,27.375,DH,,,,10:20,Mate Switch,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,10:28,Feeding,5,1999.5,Unknown chick,,hake,hake,1.5,54.75,DH,,,,10:28,10:28,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,10:30,Feeding,6,1999.6,Known Female,,hake,hake,1.25,45.625,DH,,,,10:30,10:30,Known Male
blind,1999,6/29/99,Jun,27,180,1999_004,,,,,10:30,end,,,,,,,,,DH,,,,,,
blind,1999,6/29/99,Jun,27,180,1999_051,,120:00,120,4,15:00,start,7/2/6/5,,,,,,,,DT,,,,,,
blind,1999,6/29/99,Jun,27,180,1999_051,,,,,15:19,Failed feeding,7,1999.7,Unknown Adult,,hake,hake,1.5,54.75,DT,Unwanted,,,15:19,15:19,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_051,,,,,15:20,Feeding,2,1999.2,A,1999.2.A,hake,hake,1,36.5,DT,,,,15:20,15:20,Known Male
blind,1999,6/29/99,Jun,27,180,1999_051,,,,,15:41,Failed feeding,6,1999.6,Unknown Adult,,hake,hake,1.25,45.625,DT,Unwanted,,,15:41,15:41,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_051,,,,,15:54,Failed feeding,6,1999.6,Unknown Adult,,unknown fish,unknown fish,,,DT,Unwanted,,,15:54,15:54,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_051,,,,,15:57,Failed feeding,6,1999.6,Unknown Adult,,hake,hake,1,36.5,DT,Unwanted,,,15:57,15:57,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_051,,,,,16:05,Feeding,6,1999.6,Mate,,hake,hake,0.75,27.375,DT,,,,16:05,16:05,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_051,,,,,16:25,Failed feeding,7,1999.7,Unknown Adult,,unknown fish,unknown fish,,,DT,Unwanted,,,16:25,>5 Min,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_051,,,,,16:32,Failed feeding,5,1999.5,Unknown Adult,,hake,hake,1.5,54.75,DT,Unwanted,,,16:32,16:32,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_051,,,,,16:36,Failed feeding,5,1999.5,Unknown Adult,,hake,hake,1.5,54.75,DT,Unwanted,,,16:36,16:36,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_051,,,,,16:38,Failed feeding,7,1999.7,Unknown Adult,,hake,hake,1.25,45.625,DT,Unwanted,,,16:38,16:39,Unknown Adult
blind,1999,6/29/99,Jun,27,180,1999_051,,,,,17:00,end,,,,,,,,,DT,,,,,,
blind,1999,6/30/99,Jun,27,181,1999_052,,140:00,140,4,8:40,start,7/2/6/5,,,,,,,,DT,,,,,,
blind,1999,6/30/99,Jun,27,181,1999_052,,,,,8:56,Feeding,5,1999.5,Unknown Adult,,hake,hake,1.25,45.625,DT,,,,8:56,8:58,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_052,,,,,9:08,Feeding,6,1999.6,Unknown Adult,,hake,hake,1.5,54.75,DT,,,,9:08,9:11,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_052,,,,,9:22,Feeding,5,1999.5,Unknown Adult,,unknown fish,unknown fish,1.5,54.75,DT,,,,9:22,9:25,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_052,,,,,9:46,Feeding,2,1999.2,A,1999.2.A,hake,hake,1.25,45.625,DT,,,,9:46,9:46,Known Male
blind,1999,6/30/99,Jun,27,181,1999_052,,,,,9:46,Feeding,7,1999.7,Unknown Adult,,hake,hake,1.25,45.625,DT,,,,9:46,9:46,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_052,,,,,9:48,Feeding,2,1999.2,A,1999.2.A,hake,hake,1.75,63.875,DT,,,,9:48,9:48,Known Male
blind,1999,6/30/99,Jun,27,181,1999_052,,,,,9:56,Feeding,5,1999.5,Unknown Adult,,hake,hake,1.25,45.625,DT,,,,9:56,9:57,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_052,,,,,10:02,Feeding,7,1999.7,Unknown Adult,,unknown fish,unknown fish,,,DT,,,,10:02,10:04,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_052,,,,,10:04,Feeding,7,1999.7,Unknown Adult,,hake,hake,1.25,45.625,DT,,,,10:04,10:04,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_052,,,,,10:05,Feeding,5,1999.5,Unknown Adult,,hake,hake,1.5,54.75,DT,,,,10:05,10:05,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_052,,,,,10:09,Feeding,2,1999.2,Self,,hake,hake,1.5,54.75,DT,,,,10:09,10:10,Known Male
blind,1999,6/30/99,Jun,27,181,1999_052,,,,,10:12,Failed feeding,5,1999.5,Unknown Adult,,hake,hake,1.25,45.625,DT,Unwanted,,,10:12,>5 Min,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_052,,,,,10:18,Failed feeding,5,1999.5,Unknown Adult,,hake,hake,1.5,54.75,DT,Unwanted,,,10:18,10:19,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_052,,,,,10:26,Failed feeding,6,1999.6,Unknown Adult,,butterfish,butterfish,1.25,45.625,DT,Unwanted,,,10:26,10:27,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_052,,,,,10:31,Failed feeding,5,1999.5,Unknown Adult,,hake,hake,1.5,54.75,DT,Unwanted,,,10:31,10:32,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_052,,,,,10:50,Failed feeding,7,1999.7,Unknown Adult,,hake,hake,1.25,45.625,DT,Unwanted,,,10:50,10:51,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_052,,,,,11:00,end,,,,,,,,,DT,,,,,,
blind,1999,6/30/99,Jun,27,181,1999_005,,135:00,135,5,15:30,start,5/6/2/7/1,,,,,,,,DH,,,,,,
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,15:42,Feeding,6,1999.6,Unknown chick,,hake,hake,1,36.5,DH,,,,15:42,>5 Min,Known Female
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,15:42,Feeding,5,1999.5,Unknown chick,,hake,hake,1.5,54.75,DH,,,,15:42,15:42,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,15:45,Feeding,5,1999.5,B,1999.5.B,hake,hake,1.5,54.75,DH,,,,15:45,15:45,Known Male
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,15:45,Feeding,5,1999.5,C,1999.5.C,hake,hake,1.5,54.75,DH,,,,15:45,15:45,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,15:46,Feeding,2,1999.2,A,1999.2.A,hake,hake,1.5,54.75,DH,,,,15:46,>5 Min,Known Male
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,15:50,Feeding,7,1999.7,Unknown chick,,hake,hake,2,73,DH,,,,15:50,>5 Min,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,16:08,Feeding,5,1999.5,A,1999.5.A,hake,hake,1.5,54.75,DH,,,,16:08,16:08,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,16:10,Feeding,2,1999.2,A,1999.2.A,hake,hake,1,36.5,DH,,,,16:10,16:10,Known Male
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,16:13,Feeding,7,1999.7,Unknown chick,,unknown fish,unknown fish,,,DH,,,,16:13,>5 Min,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,16:17,Feeding,1,1999.1,Self,,hake,hake,1,36.5,DH,,,,16:17,16:19,Known Male
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,16:21,Feeding,6,1999.6,Unknown chick,,unknown fish,unknown fish,,,DH,,,,16:21,16:21,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,16:22,Feeding,7,1999.7,Unknown chick,,hake,hake,1,36.5,DH,,,,16:22,16:22,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,16:26,Feeding,6,1999.6,A,1999.6.A,hake,hake,1,36.5,DH,,,,16:26,16:26,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,16:32,Feeding,5,1999.5,B,1999.5.B,hake,hake,1.5,54.75,DH,,,,16:32,16:32,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,16:36,Feeding,6,1999.6,Unknown chick,,hake,hake,1.5,54.75,DH,,,,16:36,16:36,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,16:41,Feeding,6,1999.6,Unknown chick,,hake,hake,1,36.5,DH,,,,16:41,16:41,Known Male
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,16:48,Feeding,5,1999.5,B,1999.5.B,hake,hake,1,36.5,DH,,,,16:48,16:49,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,16:50,Feeding,2,1999.2,A,1999.2.A,hake,hake,2,73,DH,,,,16:50,16:51,Known Female
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,17:01,Feeding,7,1999.7,A,1999.7.A,hake,hake,1.25,45.625,DH,,,,17:01,17:03,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,17:16,Feeding,2,1999.2,A,1999.2.A,hake,hake,1.25,45.625,DH,,,,17:16,17:17,Known Male
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,17:21,Feeding,7,1999.7,Unknown chick,,hake,hake,1.5,54.75,DH,,,,17:21,17:23,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,17:32,Feeding,7,1999.7,C,1999.7.C,hake,hake,2.25,82.125,DH,,,,17:32,17:32,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,17:38,Feeding,7,1999.7,Unknown chick,,hake,hake,1.5,54.75,DH,,,,17:38,17:39,Unknown Adult
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,17:40,Feeding,1,1999.1,Unknown chick,,hake,hake,1,36.5,DH,,,,17:40,17:40,Known Male
blind,1999,6/30/99,Jun,27,181,1999_005,,,,,17:45,end,,,,,,,,,DH,,,,,,
blind,1999,7/2/99,Jul,27,183,1999_053,,120:00,120,4,8:20,start,7/2/6/5,,,,,,,,DT,,,,,,
blind,1999,7/2/99,Jul,27,183,1999_053,,,,,8:23,Feeding,2,1999.2,A,1999.2.A,unknown fish,unknown fish,,,DT,,,,8:23,8:23,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_053,,,,,8:23,Feeding,5,1999.5,Unknown Adult,,hake,hake,1.25,45.625,DT,,,,8:23,8:23,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_053,,,,,8:57,Feeding,2,1999.2,A,1999.2.A,dragonfly,invertebrate ,2,73,DT,,,,8:57,8:58,Known Female
blind,1999,7/2/99,Jul,27,183,1999_053,,,,,9:09,Feeding,5,1999.5,Unknown Adult,,hake,hake,,,DT,,,,9:09,>5 Min,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_053,,,,,9:11,Feeding,2,1999.2,A,1999.2.A,dragonfly,invertebrate ,2,73,DT,,,,9:11,9:11,Known Male
blind,1999,7/2/99,Jul,27,183,1999_053,,,,,9:29,Feeding,6,1999.6,Unknown Adult,,hake,hake,1.25,45.625,DT,,,,9:29,9:29,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_053,,,,,9:54,Feeding,2,1999.2,A,1999.2.A,hake,hake,1.5,54.75,DT,,,,9:54,Mate Switch,Known Male
blind,1999,7/2/99,Jul,27,183,1999_053,,,,,9:57,Feeding,5,1999.5,Unknown Adult,,unknown fish,unknown fish,,,DT,,,,9:57,9:59,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_053,,,,,10:03,Feeding,5,1999.5,Unknown Adult,,unknown fish,unknown fish,1.25,45.625,DT,,,,10:03,10:03,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_053,,,,,10:20,end,,,,,,,,,DT,,,,,,
blind,1999,7/2/99,Jul,27,183,1999_006,,65:00,65,5,10:25,start,9/10/11/22/23,,,,,,,,DH,,,,,,
blind,1999,7/2/99,Jul,27,183,1999_006,,,,,10:47,Feeding,11,1999.11,Unknown chick,,hake,hake,1.25,45.625,DH,,,,10:47,10:49,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_006,,,,,10:48,Feeding,23,1999.23,Unknown chick,,lumpfish,lumpfish,0.5,18.25,DH,,,,10:48,10:49,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_006,,,,,10:54,Feeding,23,1999.23,Unknown chick,,unknown,unknown,,,DH,,,,10:54,10:54,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_006,,,,,10:58,Feeding,23,1999.23,Unknown chick,,unknown fish,unknown fish,,,DH,,,,10:58,10:58,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_006,,,,,11:07,Feeding,23,1999.23,Unknown chick,,herring,herring,2.5,91.25,DH,,,,11:07,11:09,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_006,,,,,11:15,Feeding,23,1999.23,Unknown chick,,unknown,unknown,,,DH,,,,11:15,11:15,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_006,,,,,11:20,Feeding,23,1999.23,Unknown chick,,unknown fish,unknown fish,,,DH,,,,11:20,11:22,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_006,,,,,11:25,Feeding,22,1999.22,Unknown chick,,unknown,unknown,0.5,18.25,DH,,,,11:25,11:26,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_006,,,,,11:28,Feeding,22,1999.22,Unknown chick,,spider,invertebrate,0.5,18.25,DH,,,,11:28,Mate Switch,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_006,,,,,11:47,Feeding,10,1999.10,A,1999.10.A,hake,hake,2.75,100.375,DH,,,,11:47,11:47,Unb
blind,1999,7/2/99,Jul,27,183,1999_006,,,,,11:48,end,,,,,,,,,DH,,,,,,
blind,1999,7/2/99,Jul,27,183,1999_007,,65:00,65,5,17:30,start,9/10/22/23/1,,,,,,,,DH,,,,,,
blind,1999,7/2/99,Jul,27,183,1999_007,,,,,17:43,Feeding,9,1999.9,Unknown chick,,herring,herring,1,36.5,DH,,,,17:43,17:43,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_007,,,,,17:55,Feeding,23,1999.23,Unknown chick,,hake,hake,2,73,DH,,,,17:55,17:56,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_007,,,,,17:58,Feeding,23,1999.23,Unknown chick,,unknown,unknown,0.5,18.25,DH,,,,17:58,17:58,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_007,,,,,18:03,Feeding,22,1999.22,B,1999.22.B,hake,hake,1,36.5,DH,,,,18:03,18:03,Known Male
blind,1999,7/2/99,Jul,27,183,1999_007,,,,,18:11,Feeding,1,1999.1,Unknown chick,,hake,hake,1.5,54.75,DH,,,,18:11,Mate Switch,Known Female
blind,1999,7/2/99,Jul,27,183,1999_007,,,,,18:14,Feeding,23,1999.23,Unknown chick,,hake,hake,2,73,DH,,,,18:14,18:14,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_007,,,,,18:15,Feeding,23,1999.23,B,1999.23.B,hake,hake,2,73,DH,,,,18:15,18:15,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_007,,,,,18:22,Feeding,10,1999.10,Unknown chick,,hake,hake,2,73,DH,,,,18:22,18:22,Unb
blind,1999,7/2/99,Jul,27,183,1999_007,,,,,18:23,Feeding,9,1999.9,Unknown chick,,unknown fish,unknown fish,,,DH,,,,18:23,18:23,Unknown Adult
blind,1999,7/2/99,Jul,27,183,1999_007,,,,,18:30,Feeding,22,1999.22,A,1999.22.A,hake,hake,1.25,45.625,DH,,,,18:30,18:30,Known Male
blind,1999,7/2/99,Jul,27,183,1999_007,,,,,18:35,end,,,,,,,,,DH,,,,,,
blind,1999,7/3/99,Jul,27,184,1999_008,,30:00,30,5,10:10,start,1/9/11/23/22,,,,,,,,DH,,,,,,
blind,1999,7/3/99,Jul,27,184,1999_008,,,,,10:21,Feeding,22,1999.22,Unknown chick,,hake,hake,1.5,54.75,DH,,,,10:21,Mate Switch,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_008,,,,,10:29,Feeding,9,1999.9,Unknown chick,,hake,hake,1,36.5,DH,,,,10:29,Mate Switch,Uba
blind,1999,7/3/99,Jul,27,184,1999_008,,,,,10:29,Feeding,10,1999.10,Unknown chick,,herring,herring,2,73,DH,,,,10:29,10:29,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_008,,,,,10:35,Feeding,23,1999.23,B,1999.23.B,hake,hake,1.5,54.75,DH,,,,10:35,10:35,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_008,,,,,10:38,Feeding,23,1999.23,Unknown chick,,hake,hake,1.5,54.75,DH,,,,10:38,10:38,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_008,,,,,10:40,end,,,,,,,,,DH,,,,,,
blind,1999,7/3/99,Jul,27,184,1999_009,,90:00,90,5,11:15,start,1/9/11/23/22,,,,,,,,DH,,,,,,
blind,1999,7/3/99,Jul,27,184,1999_009,,,,,11:28,Feeding,22,1999.22,Unknown chick,,hake,hake,1,36.5,DH,,,,11:28,11:28,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_009,,,,,11:41,Feeding,23,1999.23,A,1999.23.A,butterfish,butterfish,1.5,54.75,DH,,,,11:41,11:41,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_009,,,,,11:45,Feeding,23,1999.23,Unknown chick,,hake,hake,2,73,DH,,,,11:45,11:45,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_009,,,,,11:50,Feeding,9,1999.9,Unknown chick,,hake,hake,1,36.5,DH,,,,11:50,>5 Min,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_009,,,,,11:50,Feeding,23,1999.23,Unknown chick,,hake,hake,1.5,54.75,DH,,,,11:50,11:50,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_009,,,,,11:52,Feeding,11,1999.11,B,1999.11.B,hake,hake,1.25,45.625,DH,,,,11:52,>5 Min,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_009,,,,,12:09,Feeding,11,1999.11,Unknown chick,,hake,hake,1.25,45.625,DH,,,,12:09,12:09,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_009,,,,,12:19,Feeding,9,1999.9,Unknown chick,,hake,hake,2,73,DH,,,,12:19,12:20,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_009,,,,,12:22,Feeding,23,1999.23,B,1999.23.B,hake,hake,2,73,DH,,,,12:22,12:22,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_009,,,,,12:28,Feeding,23,1999.23,Unknown chick,,hake,hake,1.25,45.625,DH,,,,12:28,12:28,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_009,,,,,12:33,Feeding,9,1999.9,Unknown chick,,hake,hake,1,36.5,DH,,,,12:33,12:33,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_009,,,,,12:38,Feeding,9,1999.9,Unknown chick,,hake,hake,2,73,DH,,,,12:38,12:39,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_009,,,,,12:39,Feeding,1,1999.1,A,1999.1.A,hake,hake,1,36.5,DH,,,,12:39,12:39,Known Male
blind,1999,7/3/99,Jul,27,184,1999_009,,,,,12:39,Feeding,1,1999.1,B,1999.1.B,hake,hake,1,36.5,DH,,,,12:39,>5 Min,Known Female
blind,1999,7/3/99,Jul,27,184,1999_009,,,,,12:45,end,,,,,,,,,DH,,,,,,
blind,1999,7/3/99,Jul,27,184,1999_054,,210:00,210,5,12:58,start,7/2/6/5/1,,,,,,,,DT,,,,,,
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,13:06,Feeding,1,1999.1,Unknown Adult,,hake,hake,0.75,27.375,DT,,,,13:06,13:06,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,13:11,Feeding,6,1999.6,Unknown Adult,,unknown fish,unknown fish,,,DT,,,,13:11,13:11,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,13:17,Feeding,2,1999.2,A,1999.2.A,hake,hake,1.25,45.625,DT,,,,13:17,>5 Min,Known Female
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,13:17,Feeding,1,1999.1,Unknown Adult,,unknown fish,unknown fish,,,DT,,,,13:17,13:17,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,13:18,Feeding,5,1999.5,Unknown Adult,,pollock,pollock,2,73,DT,,,,13:18,>5 Min,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,13:30,Feeding,2,1999.2,A,1999.2.A,hake,hake,1.5,54.75,DT,,,,13:30,13:30,Known Male
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,13:32,Feeding,5,1999.5,Unknown Adult,,hake,hake,,,DT,,,,13:32,13:32,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,13:53,Feeding,1,1999.1,Unknown Adult,,hake,hake,0.75,27.375,DT,,,,13:53,Mate Switch,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,13:58,Feeding,5,1999.5,Unknown Adult,,hake,hake,1.5,54.75,DT,,,,13:58,13:58,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,13:59,Feeding,5,1999.5,Unknown Adult,,grasshopper,invertebrate ,0.75,27.375,DT,,,,13:59,13:59,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,14:01,Feeding,2,1999.2,A,1999.2.A,hake,hake,1.5,54.75,DT,,,,14:01,>5 Min,Known Male
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,14:23,Feeding,2,1999.2,Self,,hake,hake,1.5,54.75,DT,,,,14:23,>5 Min,Known Female
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,14:26,Feeding,6,1999.6,Unknown Adult,,hake,hake,2,73,DT,,,,14:26,14:26,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,14:30,Feeding,1,1999.1,Unknown Adult,,hake,hake,1,36.5,DT,,,,14:30,>5 Min,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,14:32,Feeding,6,1999.6,Unknown Adult,,hake,hake,1.5,54.75,DT,,,,14:32,14:32,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,14:42,Feeding,5,1999.5,Unknown Adult,,hake,hake,2,73,DT,,,,14:42,14:42,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,15:04,Feeding,7,1999.7,Self,,butterfish,butterfish,1.75,63.875,DT,,,,15:04,15:05,Unknown Adult
blind,1999,7/3/99,Jul,27,184,1999_054,,,,,15:06,Feeding,5,1999.5,Unknown Adult,,hake,hake,1.5,54.75,DT,,,,15:06,>5 Min,Unknown Adult
